תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,
15.06.2012,77.22,76.35,77.32,76.1,57.93M,1.34%,,,,,,
14.06.2012,76.2,75.38,76.47,75.16,53.62M,1.14%,,,,,,
13.06.2012,75.34,76.09,76.54,75,62.72M,-1.15%,,,,,,
12.06.2012,76.22,75.44,76.26,74.78,56.60M,1.26%,,,,,,
11.06.2012,75.27,77.79,77.86,75.09,52.80M,-2.21%,,,,,,
08.06.2012,76.97,75.9,77.06,75.35,50.42M,1.36%,,,,,,
07.06.2012,75.94,77.66,77.72,75.94,57.91M,-0.65%,,,,,,
06.06.2012,76.44,75.19,76.51,75.03,48.64M,2.47%,,,,,,
05.06.2012,74.6,73.26,74.67,73.21,48.28M,1.29%,,,,,,
04.06.2012,73.65,74.09,74.35,72.94,50.13M,-0.23%,,,,,,
01.06.2012,73.82,74.4,75.01,73.71,76.13M,-3.01%,,,,,,
31.05.2012,76.11,76.27,76.59,75.07,59.57M,-0.13%,,,,,,
30.05.2012,76.21,76.9,77.04,76.11,47.89M,-1.92%,,,,,,
29.05.2012,77.7,77.33,77.91,76.76,51.17M,1.45%,,,,,,
25.05.2012,76.59,76.7,76.89,76.27,33.85M,-0.07%,,,,,,
24.05.2012,76.64,76.43,76.74,75.55,54.58M,0.21%,,,,,,
23.05.2012,76.48,75.25,76.64,74.69,66.98M,0.64%,,,,,,
22.05.2012,75.99,76.42,77.03,75.47,59.69M,-0.60%,,,,,,
21.05.2012,76.45,74.93,76.45,74.41,61.39M,2.36%,,,,,,
18.05.2012,74.69,75.39,75.91,74.49,77.64M,-0.94%,,,,,,
17.05.2012,75.4,77.22,77.35,75.36,71.67M,-2.28%,,,,,,
16.05.2012,77.16,77.98,78.39,77.1,52.66M,-0.71%,,,,,,
15.05.2012,77.71,77.83,78.49,77.47,54.32M,-0.18%,,,,,,
14.05.2012,77.85,78.09,78.46,77.61,51.22M,-1.33%,,,,,,
11.05.2012,78.9,78.45,79.56,78.42,44.86M,-0.25%,,,,,,
10.05.2012,79.1,79.32,79.55,78.63,45.70M,0.38%,,,,,,
09.05.2012,78.8,78.25,79.26,77.97,64.44M,-0.57%,,,,,,
08.05.2012,79.25,78.69,79.3,77.97,62.95M,-0.06%,,,,,,
07.05.2012,79.3,78.76,79.6,78.62,47.36M,0.27%,,,,,,
04.05.2012,79.09,80.07,80.55,78.94,75.10M,-1.90%,,,,,,
03.05.2012,80.62,81.66,81.76,80.17,61.49M,-1.41%,,,,,,
02.05.2012,81.77,80.91,81.81,80.57,52.10M,0.27%,,,,,,
01.05.2012,81.55,81.56,82.97,81.29,60.49M,0.10%,,,,,,
30.04.2012,81.47,82.35,82.36,81.43,38.10M,-1.10%,,,,,,
27.04.2012,82.38,81.98,82.53,81.03,44.71M,0.78%,,,,,,
26.04.2012,81.74,80.95,81.87,80.82,43.15M,0.99%,,,,,,
25.04.2012,80.94,80.75,81.37,80.53,50.26M,1.56%,,,,,,
24.04.2012,79.7,79.13,79.93,78.86,44.82M,0.76%,,,,,,
23.04.2012,79.1,78.98,79.16,78.31,62.48M,-1.38%,,,,,,
20.04.2012,80.21,80.28,80.97,80.06,46.64M,0.58%,,,,,,
19.04.2012,79.75,80.32,80.99,79.25,74.26M,-0.57%,,,,,,
18.04.2012,80.21,80.41,80.67,79.83,49.01M,-0.75%,,,,,,
17.04.2012,80.82,80.33,81.55,80.27,46.74M,1.44%,,,,,,
16.04.2012,79.67,79.89,80.2,78.88,44.73M,0.16%,,,,,,
13.04.2012,79.54,80.38,80.41,79.43,53.97M,-1.32%,,,,,,
12.04.2012,80.6,79.54,80.91,79.44,60.73M,1.43%,,,,,,
11.04.2012,79.46,79.01,79.57,78.85,54.35M,1.42%,,,,,,
10.04.2012,78.35,79.92,80.16,78.14,101.23M,-2.36%,,,,,,
09.04.2012,80.24,80.09,80.57,79.85,50.06M,-1.64%,,,,,,
05.04.2012,81.58,81.6,82,81.42,31.98M,-0.44%,,,,,,
04.04.2012,81.94,82.37,82.43,81.45,65.17M,-1.60%,,,,,,
03.04.2012,83.27,83.66,84,82.93,52.01M,-0.67%,,,,,,
02.04.2012,83.83,82.54,83.86,82.38,52.76M,1.23%,,,,,,
30.03.2012,82.81,83.59,83.6,82.53,45.90M,-0.32%,,,,,,
29.03.2012,83.08,82.73,83.22,82.02,45.63M,-0.29%,,,,,,
28.03.2012,83.32,83.8,84.02,82.61,48.84M,-0.58%,,,,,,
27.03.2012,83.81,84.42,84.66,83.75,41.73M,-0.70%,,,,,,
26.03.2012,84.4,83.74,84.46,83.62,56.45M,2.08%,,,,,,
23.03.2012,82.68,82,82.79,81.25,46.47M,0.67%,,,,,,
22.03.2012,82.13,82.09,82.46,81.62,60.10M,-0.96%,,,,,,
21.03.2012,82.93,83.2,83.43,82.64,40.50M,-0.02%,,,,,,
20.03.2012,82.95,83.12,83.3,82.58,43.83M,-0.90%,,,,,,
19.03.2012,83.7,82.89,84.39,82.75,66.83M,0.84%,,,,,,
16.03.2012,83,83.22,83.27,82.65,42.05M,-0.08%,,,,,,
15.03.2012,83.07,82.25,83.12,82.03,58.74M,0.84%,,,,,,
14.03.2012,82.38,82.96,83.23,82.01,46.71M,-0.82%,,,,,,
13.03.2012,83.06,82.06,83.09,81.4,61.00M,1.99%,,,,,,
12.03.2012,81.44,81.74,81.93,81.05,34.09M,-0.20%,,,,,,
09.03.2012,81.6,80.52,82.15,80.46,61.46M,1.35%,,,,,,
08.03.2012,80.51,80,80.69,79.35,43.80M,1.30%,,,,,,
07.03.2012,79.48,78.91,79.56,78.78,57.46M,0.94%,,,,,,
06.03.2012,78.74,79.42,79.62,78.41,80.77M,-1.99%,,,,,,
05.03.2012,80.34,79.99,80.4,79.42,44.33M,0.11%,,,,,,
02.03.2012,80.25,81.42,81.64,79.84,70.79M,-1.50%,,,,,,
01.03.2012,81.47,81.38,82.37,81.36,69.53M,0.52%,,,,,,
29.02.2012,81.05,82.55,82.96,80.97,64.22M,-1.49%,,,,,,
28.02.2012,82.28,82.55,83.06,81.84,47.69M,-0.27%,,,,,,
27.02.2012,82.5,81.84,82.95,81.25,51.81M,-0.17%,,,,,,
24.02.2012,82.64,82.83,83.03,82.47,37.61M,-0.19%,,,,,,
23.02.2012,82.8,81.71,82.85,81.26,53.19M,1.50%,,,,,,
22.02.2012,81.58,81.97,82.36,81.5,42.63M,-0.79%,,,,,,
21.02.2012,82.23,82.92,83.04,81.83,39.89M,-0.68%,,,,,,
17.02.2012,82.79,83.29,83.31,82.63,33.30M,-0.01%,,,,,,
16.02.2012,82.8,81.32,82.9,81.28,61.46M,1.88%,,,,,,
15.02.2012,81.27,82.42,82.43,81,59.84M,-0.83%,,,,,,
14.02.2012,81.95,81.91,82.12,81.36,49.38M,-0.45%,,,,,,
13.02.2012,82.32,82.11,82.43,81.61,38.57M,1.29%,,,,,,
10.02.2012,81.27,81.5,81.67,81.08,42.51M,-1.37%,,,,,,
09.02.2012,82.4,83.02,83.03,81.84,48.72M,-0.50%,,,,,,
08.02.2012,82.81,82.8,83.21,81.93,46.71M,0.22%,,,,,,
07.02.2012,82.63,82.61,82.99,82.08,41.62M,-0.06%,,,,,,
06.02.2012,82.68,82.57,82.93,82.37,34.52M,-0.33%,,,,,,
03.02.2012,82.95,82.47,83.22,82.24,72.74M,2.18%,,,,,,
02.02.2012,81.18,81.04,81.53,80.74,46.41M,0.57%,,,,,,
01.02.2012,80.72,79.76,80.9,79.47,67.29M,2.15%,,,,,,
31.01.2012,79.02,79.66,79.82,78.58,52.03M,-0.10%,,,,,,
30.01.2012,79.1,79.08,79.43,78.52,46.33M,-0.78%,,,,,,
27.01.2012,79.72,78.8,79.78,78.77,52.21M,0.68%,,,,,,
26.01.2012,79.18,79.86,79.91,78.75,52.76M,-0.11%,,,,,,
25.01.2012,79.27,78.6,79.57,78.19,68.27M,0.85%,,,,,,
24.01.2012,78.6,77.68,78.75,77.27,49.86M,0.58%,,,,,,
23.01.2012,78.15,78.26,78.84,77.55,37.48M,-0.13%,,,,,,
20.01.2012,78.25,78.1,78.51,77.9,42.23M,0.06%,,,,,,
19.01.2012,78.2,78.13,78.36,77.66,35.83M,0.62%,,,,,,
18.01.2012,77.72,76.32,77.73,76.15,49.33M,1.78%,,,,,,
17.01.2012,76.36,77.1,77.27,76.13,34.52M,-0.04%,,,,,,
13.01.2012,76.39,76.18,76.48,75.6,42.60M,-0.53%,,,,,,
12.01.2012,76.8,76.79,76.92,75.94,36.13M,0.30%,,,,,,
11.01.2012,76.57,75.95,76.67,75.87,33.45M,0.39%,,,,,,
10.01.2012,76.27,76.16,76.43,75.96,42.98M,1.46%,,,,,,
09.01.2012,75.17,75.14,75.3,74.41,52.05M,0.49%,,,,,,
06.01.2012,74.8,75.02,75.38,74.27,45.50M,-0.24%,,,,,,
05.01.2012,74.98,74.03,75.34,73.37,57.27M,0.56%,,,,,,
04.01.2012,74.56,74.58,74.86,74.07,34.65M,-0.55%,,,,,,
03.01.2012,74.97,75.68,75.87,74.77,60.51M,1.65%,,,,,,
30.12.2011,73.75,74.12,74.52,73.69,31.99M,-0.54%,,,,,,
29.12.2011,74.15,73.73,74.44,73.6,27.10M,1.01%,,,,,,
28.12.2011,73.41,74.88,74.9,73.27,37.83M,-1.82%,,,,,,
27.12.2011,74.77,74.26,75.16,74.08,26.93M,0.30%,,,,,,
23.12.2011,74.55,74.55,74.68,74.08,24.34M,0.38%,,,,,,
22.12.2011,74.27,74.16,74.67,73.98,41.51M,0.15%,,,,,,
21.12.2011,74.16,73.53,74.39,72.73,59.20M,0.41%,,,,,,
20.12.2011,73.86,72.55,73.97,72.51,74.17M,4.01%,,,,,,
19.12.2011,71.01,72.93,73.2,70.83,52.90M,-1.73%,,,,,,
16.12.2011,72.26,72.28,73.28,71.73,66.23M,0.78%,,,,,,
15.12.2011,71.7,72.06,72.11,71.04,50.10M,0.93%,,,,,,
14.12.2011,71.04,71.25,71.89,70.58,77.70M,-1.25%,,,,,,
13.12.2011,71.94,74.23,74.47,71.55,79.04M,-2.08%,,,,,,
12.12.2011,73.47,73.49,74.6,72.5,47.64M,-1.44%,,,,,,
09.12.2011,74.54,72.5,74.97,72.38,72.18M,3.01%,,,,,,
08.12.2011,72.36,73.9,74.18,72.22,71.49M,-3.11%,,,,,,
07.12.2011,74.68,74.28,75.06,73.13,55.91M,-0.20%,,,,,,
06.12.2011,74.83,74.81,75.29,74.09,43.60M,0.09%,,,,,,
05.12.2011,74.76,74.94,75.39,74.13,58.43M,1.71%,,,,,,
02.12.2011,73.5,74.09,74.63,73.31,47.68M,0.41%,,,,,,
01.12.2011,73.2,73.47,74.14,73.06,57.40M,-0.72%,,,,,,
30.11.2011,73.73,72.56,73.79,69.65,93.81M,5.84%,,,,,,
29.11.2011,69.66,69.84,70.18,69.12,58.16M,-0.19%,,,,,,
28.11.2011,69.79,69.09,69.92,68.91,59.17M,4.76%,,,,,,
25.11.2011,66.62,67.05,68.04,66.62,28.17M,-1.27%,,,,,,
23.11.2011,67.48,68.9,69.09,67.37,69.73M,-3.14%,,,,,,
22.11.2011,69.67,70.13,70.63,69.3,55.41M,-0.84%,,,,,,
21.11.2011,70.26,70.54,70.85,69.61,58.24M,-2.39%,,,,,,
18.11.2011,71.98,72.25,72.47,71.45,53.46M,-0.03%,,,,,,
17.11.2011,72,72.95,73.44,71.27,78.93M,-1.42%,,,,,,
16.11.2011,73.04,73.47,74.88,72.91,56.94M,-1.62%,,,,,,
15.11.2011,74.24,72.92,74.64,72.43,65.80M,1.27%,,,,,,
14.11.2011,73.31,74.1,74.27,72.77,61.12M,-1.44%,,,,,,
11.11.2011,74.38,73.34,74.53,72.53,62.46M,2.64%,,,,,,
10.11.2011,72.47,73.12,73.23,71.63,72.18M,0.74%,,,,,,
09.11.2011,71.94,73.32,73.92,71.82,78.81M,-4.77%,,,,,,
08.11.2011,75.54,75.14,75.64,73.46,72.28M,1.46%,,,,,,
07.11.2011,74.45,74.5,74.87,72.9,67.14M,-0.20%,,,,,,
04.11.2011,74.6,74.18,74.82,73.55,65.26M,-0.49%,,,,,,
03.11.2011,74.97,74.27,75.2,72.29,74.63M,2.49%,,,,,,
02.11.2011,73.15,72.62,73.3,71.83,63.84M,2.47%,,,,,,
01.11.2011,71.39,71.18,72.97,70.96,110.06M,-3.54%,,,,,,
31.10.2011,74.01,74.85,75.44,73.93,66.97M,-2.66%,,,,,,
28.10.2011,76.03,76.3,76.92,75.76,82.40M,-0.51%,,,,,,
27.10.2011,76.42,75.29,76.97,72.65,116.39M,5.28%,,,,,,
26.10.2011,72.59,72.6,73.04,70.54,76.64M,1.72%,,,,,,
25.10.2011,71.36,72.89,72.94,71.16,66.77M,-2.81%,,,,,,
24.10.2011,73.42,71.45,73.58,71.16,81.41M,3.22%,,,,,,
21.10.2011,71.13,70.57,71.16,70.02,60.41M,2.17%,,,,,,
20.10.2011,69.62,69.56,69.73,67.75,91.00M,0.27%,,,,,,
19.10.2011,69.43,70.61,71.15,69.07,71.08M,-1.95%,,,,,,
18.10.2011,70.81,69.21,71.29,67.85,98.95M,2.65%,,,,,,
17.10.2011,68.98,70.51,70.62,68.63,57.53M,-3.04%,,,,,,
14.10.2011,71.14,70.58,71.34,69.81,69.77M,1.98%,,,,,,
13.10.2011,69.76,69.42,70.12,68.58,54.16M,-0.09%,,,,,,
12.10.2011,69.82,69.37,70.53,68.82,88.58M,1.42%,,,,,,
11.10.2011,68.84,67.72,69.12,67.54,63.18M,0.69%,,,,,,
10.10.2011,68.37,66.97,68.38,65.54,76.37M,4.38%,,,,,,
07.10.2011,65.5,67.38,67.61,65.2,93.66M,-2.44%,,,,,,
06.10.2011,67.14,65.51,67.31,65.15,85.79M,2.22%,,,,,,
05.10.2011,65.68,64.78,66.13,63.92,100.37M,1.37%,,,,,,
04.10.2011,64.79,60.32,64.88,60.09,165.08M,6.23%,,,,,,
03.10.2011,60.99,63.81,64.96,60.85,119.48M,-5.15%,,,,,,
30.09.2011,64.3,65.15,66.18,64.24,72.14M,-3.06%,,,,,,
29.09.2011,66.33,66.73,67.02,64.37,73.93M,1.73%,,,,,,
28.09.2011,65.2,67.79,68.12,65.1,85.41M,-3.83%,,,,,,
27.09.2011,67.8,67.85,69.39,67.27,94.00M,2.15%,,,,,,
26.09.2011,66.37,65.84,66.48,64.28,75.56M,1.89%,,,,,,
23.09.2011,65.14,64.25,65.53,64.1,84.09M,0.63%,,,,,,
22.09.2011,64.73,64.3,65.92,63.49,159.81M,-2.79%,,,,,,
21.09.2011,66.59,69.04,69.63,66.54,81.44M,-3.70%,,,,,,
20.09.2011,69.15,70.49,71.29,69.11,63.45M,-1.55%,,,,,,
19.09.2011,70.24,70.1,71.01,69.45,69.22M,-1.79%,,,,,,
16.09.2011,71.52,71.65,72.03,70.88,75.77M,0.15%,,,,,,
15.09.2011,71.41,71.07,71.44,69.99,74.21M,1.41%,,,,,,
14.09.2011,70.42,69.84,71.4,68.44,77.02M,1.79%,,,,,,
13.09.2011,69.18,68.54,69.46,67.83,84.14M,1.62%,,,,,,
12.09.2011,68.08,66.38,68.25,66.37,100.11M,0.86%,,,,,,
09.09.2011,67.5,68.7,69.13,66.75,99.46M,-2.95%,,,,,,
08.09.2011,69.55,70.34,71.3,69.18,71.12M,-1.83%,,,,,,
07.09.2011,70.85,69.4,70.95,69.07,68.96M,3.78%,,,,,,
06.09.2011,68.27,65.93,68.31,65.93,71.50M,-0.28%,,,,,,
02.09.2011,68.46,69.36,70.04,68.1,78.92M,-3.70%,,,,,,
01.09.2011,71.09,72.7,73.63,70.69,86.79M,-2.15%,,,,,,
31.08.2011,72.65,73.2,73.89,71.9,70.31M,-0.21%,,,,,,
30.08.2011,72.8,71.9,73.27,71.12,67.80M,0.58%,,,,,,
29.08.2011,72.38,70.07,72.45,70.03,53.08M,4.73%,,,,,,
26.08.2011,69.11,67.26,69.32,66.06,84.47M,2.39%,,,,,,
25.08.2011,67.5,69.98,70.29,67.25,80.73M,-2.46%,,,,,,
24.08.2011,69.2,68.12,69.63,67.52,67.70M,1.48%,,,,,,
23.08.2011,68.19,65.46,68.3,64.86,93.28M,4.83%,,,,,,
22.08.2011,65.05,67.12,67.19,64.57,72.22M,-0.35%,,,,,,
19.08.2011,65.28,65.01,67.41,64.9,99.20M,-1.76%,,,,,,
18.08.2011,66.45,68.06,70.4,65.82,110.70M,-5.69%,,,,,,
17.08.2011,70.46,70.97,71.52,69.76,66.79M,0.03%,,,,,,
16.08.2011,70.44,70.59,71.41,69.66,79.48M,-1.84%,,,,,,
15.08.2011,71.76,70.58,71.83,70.38,57.62M,2.82%,,,,,,
12.08.2011,69.79,69.99,70.6,68.8,86.48M,0.62%,,,,,,
11.08.2011,69.36,66.51,70.44,66.07,121.88M,5.00%,,,,,,
10.08.2011,66.06,67.35,69.58,65.87,182.38M,-4.89%,,,,,,
09.08.2011,69.46,66.92,69.62,63.76,207.87M,6.66%,,,,,,
08.08.2011,65.12,69.01,71.41,65.08,170.16M,-8.71%,,,,,,
05.08.2011,71.33,73.52,73.85,69.66,188.57M,-1.75%,,,,,,
04.08.2011,72.6,76.07,76.21,72.59,130.90M,-6.03%,,,,,,
03.08.2011,77.26,76.69,77.35,74.88,114.91M,0.66%,,,,,,
02.08.2011,76.75,78.92,79.68,76.61,95.67M,-3.12%,,,,,,
01.08.2011,79.22,80.69,80.99,78.47,93.48M,-0.65%,,,,,,
29.07.2011,79.74,78.72,80.18,78.14,93.52M,-0.13%,,,,,,
28.07.2011,79.84,79.96,80.97,79.69,67.44M,-0.16%,,,,,,
27.07.2011,79.97,81.89,81.91,79.85,97.53M,-2.98%,,,,,,
26.07.2011,82.43,82.88,83.09,82.21,52.21M,-0.76%,,,,,,
25.07.2011,83.06,83.02,83.76,82.75,49.77M,-1.18%,,,,,,
22.07.2011,84.05,83.85,84.26,83.4,34.54M,0.13%,,,,,,
21.07.2011,83.94,83.44,84.3,83.24,63.41M,0.91%,,,,,,
20.07.2011,83.18,83.35,83.42,82.65,40.28M,-0.17%,,,,,,
19.07.2011,83.32,82.23,83.41,82.18,56.07M,2.26%,,,,,,
18.07.2011,81.48,82.44,82.63,81,56.87M,-1.61%,,,,,,
15.07.2011,82.81,82.61,82.91,82.18,75.50M,0.67%,,,,,,
14.07.2011,82.26,83.75,84.17,82.05,91.73M,-1.59%,,,,,,
13.07.2011,83.59,83.38,84.47,83.22,79.33M,0.89%,,,,,,
12.07.2011,82.85,82.88,83.77,82.78,65.32M,-0.56%,,,,,,
11.07.2011,83.32,84.06,84.53,83.09,59.77M,-2.13%,,,,,,
08.07.2011,85.13,84.62,85.21,84.32,61.99M,-0.61%,,,,,,
07.07.2011,85.65,85.21,85.97,84.94,68.56M,1.51%,,,,,,
06.07.2011,84.38,83.91,84.51,83.61,57.10M,0.40%,,,,,,
05.07.2011,84.04,83.93,84.14,83.53,48.27M,-0.06%,,,,,,
01.07.2011,84.09,82.88,84.23,82.62,63.91M,1.56%,,,,,,
30.06.2011,82.8,82.41,83.05,82.28,59.92M,0.73%,,,,,,
29.06.2011,82.2,82.1,82.4,81.44,68.23M,0.48%,,,,,,
28.06.2011,81.81,80.83,81.85,80.67,54.02M,1.55%,,,,,,
27.06.2011,80.56,79.91,80.72,79.45,51.20M,0.78%,,,,,,
24.06.2011,79.94,80.63,80.76,79.47,73.87M,-0.51%,,,,,,
23.06.2011,80.35,79.13,80.51,78.3,92.52M,0.39%,,,,,,
22.06.2011,80.04,80.22,81.11,80.01,55.85M,-0.77%,,,,,,
21.06.2011,80.66,79.58,80.77,79.42,75.98M,2.17%,,,,,,
20.06.2011,78.95,77.96,79.23,77.93,53.35M,0.92%,,,,,,
17.06.2011,78.23,78.99,79.13,77.83,77.87M,0.03%,,,,,,
16.06.2011,78.21,78.09,78.88,77.23,81.85M,0.23%,,,,,,
15.06.2011,78.03,78.6,79.21,77.72,89.26M,-1.79%,,,,,,
14.06.2011,79.45,78.44,79.68,78.39,66.67M,2.15%,,,,,,
13.06.2011,77.78,78.23,78.64,77.35,60.29M,-0.28%,,,,,,
10.06.2011,78,78.78,78.91,77.65,71.82M,-1.60%,,,,,,
09.06.2011,79.27,79.08,79.71,78.73,58.47M,0.53%,,,,,,
08.06.2011,78.85,79.47,79.72,78.71,67.75M,-1.12%,,,,,,
07.06.2011,79.74,80.04,80.43,79.53,58.33M,0.24%,,,,,,
06.06.2011,79.55,80.75,81.07,79.49,63.79M,-1.64%,,,,,,
03.06.2011,80.88,80.81,81.73,80.69,76.50M,-1.46%,,,,,,
02.06.2011,82.08,82.32,82.66,81.6,64.68M,-0.04%,,,,,,
01.06.2011,82.11,84.71,84.82,82.03,80.93M,-3.22%,,,,,,
31.05.2011,84.84,84.61,84.86,83.77,77.46M,1.42%,,,,,,
27.05.2011,83.65,83.46,83.93,83.26,46.62M,0.69%,,,,,,
26.05.2011,83.08,81.7,83.12,81.65,51.83M,1.32%,,,,,,
25.05.2011,82,80.77,82.29,80.76,60.01M,1.26%,,,,,,
24.05.2011,80.98,81.59,81.96,80.83,60.23M,-0.48%,,,,,,
23.05.2011,81.37,81.42,81.95,81.23,50.71M,-1.80%,,,,,,
20.05.2011,82.86,83.25,83.45,82.29,56.03M,-0.73%,,,,,,
19.05.2011,83.47,83.86,83.97,82.73,52.93M,0.22%,,,,,,
18.05.2011,83.29,82.13,83.33,82,54.52M,1.54%,,,,,,
17.05.2011,82.03,81.63,82.32,81.4,76.49M,-0.32%,,,,,,
16.05.2011,82.29,82.96,83.89,82.22,68.78M,-1.46%,,,,,,
13.05.2011,83.51,84.76,84.99,83.27,74.68M,-1.39%,,,,,,
12.05.2011,84.69,83.47,84.94,82.98,80.12M,0.88%,,,,,,
11.05.2011,83.95,85.24,85.36,83.55,81.33M,-1.85%,,,,,,
10.05.2011,85.53,84.67,85.54,84.56,44.42M,1.53%,,,,,,
09.05.2011,84.24,83.17,84.33,83.04,45.82M,1.16%,,,,,,
06.05.2011,83.27,83.75,84.34,82.84,76.50M,0.53%,,,,,,
05.05.2011,82.83,82.64,84.08,82.41,91.88M,-0.46%,,,,,,
04.05.2011,83.21,84.42,84.46,82.73,64.79M,-1.29%,,,,,,
03.05.2011,84.3,85.29,85.49,83.72,56.08M,-1.26%,,,,,,
02.05.2011,85.38,86.78,86.81,85.28,48.98M,-1.17%,,,,,,
29.04.2011,86.39,86.19,86.68,85.93,41.03M,0.36%,,,,,,
28.04.2011,86.08,85.6,86.5,85.52,43.47M,0.46%,,,,,,
27.04.2011,85.69,85.23,85.77,84.89,44.68M,0.60%,,,,,,
26.04.2011,85.18,84.53,85.67,84.35,53.16M,1.00%,,,,,,
25.04.2011,84.34,84.37,84.53,83.77,23.46M,-0.13%,,,,,,
21.04.2011,84.45,84.34,84.48,83.73,30.38M,0.74%,,,,,,
20.04.2011,83.83,83.5,83.9,83.25,47.10M,2.05%,,,,,,
19.04.2011,82.15,82.41,82.69,81.67,32.00M,0.02%,,,,,,
18.04.2011,82.13,82.25,82.26,81.43,58.62M,-1.65%,,,,,,
15.04.2011,83.51,82.66,83.51,82.26,53.71M,1.06%,,,,,,
14.04.2011,82.63,81.59,82.71,81.45,58.54M,0.46%,,,,,,
13.04.2011,82.25,82.65,82.81,81.67,80.46M,0.13%,,,,,,
12.04.2011,82.14,82.79,83.05,82.05,58.13M,-1.31%,,,,,,
11.04.2011,83.23,84.02,84.28,82.9,41.79M,-0.89%,,,,,,
08.04.2011,83.98,85.25,85.36,83.6,63.66M,-1.05%,,,,,,
07.04.2011,84.87,85.46,85.78,84.62,69.45M,-0.60%,,,,,,
06.04.2011,85.38,85.63,85.88,84.91,59.05M,0.22%,,,,,,
05.04.2011,85.19,84.68,85.75,84.52,45.47M,0.54%,,,,,,
04.04.2011,84.73,84.76,84.97,84.54,42.24M,0.22%,,,,,,
01.04.2011,84.54,84.77,85.02,84.25,49.19M,0.44%,,,,,,
31.03.2011,84.17,83.8,84.29,83.7,41.64M,0.35%,,,,,,
30.03.2011,83.88,83.17,83.99,83.04,42.16M,1.29%,,,,,,
29.03.2011,82.81,82.09,82.89,81.58,40.97M,0.94%,,,,,,
28.03.2011,82.04,82.49,82.76,81.97,42.81M,-0.22%,,,,,,
25.03.2011,82.22,81.98,83.06,81.55,78.22M,0.87%,,,,,,
24.03.2011,81.51,81.49,81.79,80.74,52.88M,0.48%,,,,,,
23.03.2011,81.12,80.69,81.36,79.85,58.05M,0.31%,,,,,,
22.03.2011,80.87,81.42,81.6,80.67,52.39M,-0.53%,,,,,,
21.03.2011,81.3,80.48,81.32,80.36,50.64M,2.32%,,,,,,
18.03.2011,79.46,79.33,79.59,79.07,70.06M,1.33%,,,,,,
17.03.2011,78.42,79.33,79.44,78.42,64.03M,0.22%,,,,,,
16.03.2011,78.25,78.68,79.64,77.76,126.08M,-1.00%,,,,,,
15.03.2011,79.04,77.96,79.67,77.57,84.97M,-0.89%,,,,,,
14.03.2011,79.75,79.34,80.33,78.91,60.18M,-0.54%,,,,,,
11.03.2011,80.18,79.34,80.7,79.28,83.24M,0.26%,,,,,,
10.03.2011,79.97,81,81.03,79.7,107.67M,-2.57%,,,,,,
09.03.2011,82.08,82.25,82.58,81.75,51.24M,-0.40%,,,,,,
08.03.2011,82.41,81.16,82.81,80.55,67.77M,1.63%,,,,,,
07.03.2011,81.09,82.76,82.82,80.41,90.80M,-1.64%,,,,,,
04.03.2011,82.44,82.79,82.84,81.65,60.95M,-0.43%,,,,,,
03.03.2011,82.8,81.77,83.02,81.03,78.94M,2.27%,,,,,,
02.03.2011,80.96,80.53,81.37,80.24,61.08M,0.42%,,,,,,
01.03.2011,80.62,82.58,82.64,80.35,70.87M,-2.01%,,,,,,
28.02.2011,82.27,82.65,82.84,81.59,49.88M,0.11%,,,,,,
25.02.2011,82.18,80.7,82.21,80.64,58.57M,2.32%,,,,,,
24.02.2011,80.32,79.96,80.72,79.36,85.14M,0.64%,,,,,,
23.02.2011,79.81,81.37,81.44,79.29,91.26M,-1.72%,,,,,,
22.02.2011,81.21,82.73,83.02,81.09,68.37M,-2.57%,,,,,,
18.02.2011,83.35,83.45,83.77,83.04,39.51M,0.11%,,,,,,
17.02.2011,83.26,82.6,83.51,82.45,34.90M,0.70%,,,,,,
16.02.2011,82.68,82.21,82.82,82.18,38.29M,0.80%,,,,,,
15.02.2011,82.02,82.27,82.49,81.83,42.91M,-0.57%,,,,,,
14.02.2011,82.49,82.11,82.61,82.05,36.73M,0.51%,,,,,,
11.02.2011,82.07,80.89,82.1,80.79,38.59M,1.08%,,,,,,
10.02.2011,81.19,80.33,81.29,80.24,48.01M,0.40%,,,,,,
09.02.2011,80.87,81.01,81.3,80.42,43.30M,-0.44%,,,,,,
08.02.2011,81.23,80.66,81.27,80.34,37.56M,0.71%,,,,,,
07.02.2011,80.66,79.98,81.25,79.91,40.84M,0.99%,,,,,,
04.02.2011,79.87,79.6,79.97,79.24,39.54M,0.18%,,,,,,
03.02.2011,79.73,79.39,79.85,78.5,41.16M,0.35%,,,,,,
02.02.2011,79.45,79.59,80.13,79.42,39.94M,-0.38%,,,,,,
01.02.2011,79.75,78.58,80.01,78.37,57.79M,2.31%,,,,,,
31.01.2011,77.95,77.87,78.5,77.25,53.27M,0.70%,,,,,,
28.01.2011,77.41,79.31,79.45,77.33,91.03M,-2.44%,,,,,,
27.01.2011,79.35,79.12,79.67,78.73,48.17M,0.29%,,,,,,
26.01.2011,79.12,78,79.38,77.75,65.90M,1.59%,,,,,,
25.01.2011,77.88,77.31,77.9,76.95,47.02M,0.15%,,,,,,
24.01.2011,77.76,77.2,78.07,77.09,48.15M,0.74%,,,,,,
21.01.2011,77.19,78.21,78.24,77.12,56.68M,-0.67%,,,,,,
