תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,,
25.01.2017,"9,410.30","9,478.10","9,492.18","9,385.31",,-0.72%,,,,,,,,
24.01.2017,"9,478.10","9,486.37","9,522.77","9,442.36",,-0.09%,,,,,,,,
23.01.2017,"9,486.37","9,414.58","9,498.37","9,398.72",,0.76%,,,,,,,,
20.01.2017,"9,414.58","9,338.24","9,417.96","9,320.37",,0.77%,,,,,,,,
19.01.2017,"9,342.85","9,442.97","9,442.97","9,322.09",,-1.03%,,,,,,,,
18.01.2017,"9,440.26","9,416.86","9,469.51","9,399.43",,0.25%,,,,,,,,
17.01.2017,"9,416.56","9,348.71","9,418.71","9,348.71",,0.73%,,,,,,,,
13.01.2017,"9,348.71","9,355.50","9,393.29","9,321.15",,-0.17%,,,,,,,,
12.01.2017,"9,364.49","9,324.22","9,369.24","9,235.62",,0.44%,,,,,,,,
11.01.2017,"9,323.49","9,395.19","9,399.75","9,315.26",,-0.74%,,,,,,,,
10.01.2017,"9,393.32","9,469.99","9,469.99","9,389.97",,-1.02%,,,,,,,,
09.01.2017,"9,490.13","9,591.56","9,593.28","9,487.85",,-0.99%,,,,,,,,
06.01.2017,"9,585.38","9,577.39","9,626.86","9,529.68",,0.10%,,,,,,,,
05.01.2017,"9,576.23","9,488.69","9,582.43","9,413.15",,0.23%,,,,,,,,
04.01.2017,"9,554.56","9,436.51","9,569.04","9,425.18",,1.47%,,,,,,,,
03.01.2017,"9,415.78","9,391.62","9,441.97","9,346.53",,0.27%,,,,,,,,
30.12.2016,"9,390.25","9,272.60","9,418.63","9,246.29",,1.27%,,,,,,,,
29.12.2016,"9,272.60","9,170.20","9,298.11","9,156.07",,1.18%,,,,,,,,
28.12.2016,"9,164.36","9,241.87","9,241.87","9,133.82",,-0.63%,,,,,,,,
27.12.2016,"9,222.81","9,203.52","9,255.13","9,180.49",,0.21%,,,,,,,,
23.12.2016,"9,203.52","9,187.03","9,214.73","9,160.64",,0.18%,,,,,,,,
22.12.2016,"9,186.91","9,202.93","9,202.93","9,097.20",,-0.14%,,,,,,,,
21.12.2016,"9,200.23","9,351.20","9,409.72","9,198.21",,-1.56%,,,,,,,,
20.12.2016,"9,345.71","9,327.57","9,381.24","9,288.84",,0.20%,,,,,,,,
19.12.2016,"9,327.46","9,245.17","9,362.99","9,245.17",,0.89%,,,,,,,,
16.12.2016,"9,244.84","9,099.66","9,298.98","9,099.66",,1.64%,,,,,,,,
15.12.2016,"9,095.39","9,146.76","9,217.34","9,069.30",,-0.51%,,,,,,,,
14.12.2016,"9,141.70","9,346.73","9,346.93","9,130.22",,-2.17%,,,,,,,,
13.12.2016,"9,344.35","9,346.16","9,376.31","9,263.24",,0.04%,,,,,,,,
12.12.2016,"9,340.76","9,283.07","9,345.97","9,246.27",,0.67%,,,,,,,,
09.12.2016,"9,278.47","9,299.18","9,378.23","9,266.25",,-0.21%,,,,,,,,
08.12.2016,"9,298.32","9,247.05","9,324.45","9,158.88",,0.56%,,,,,,,,
07.12.2016,"9,246.86","9,058.16","9,254.96","9,058.16",,2.08%,,,,,,,,
06.12.2016,"9,058.16","9,002.81","9,087.67","8,978.09",,0.62%,,,,,,,,
05.12.2016,"9,002.18","8,930.81","9,006.82","8,899.97",,0.80%,,,,,,,,
02.12.2016,"8,930.72","8,845.81","9,014.93","8,845.81",,0.96%,,,,,,,,
01.12.2016,"8,845.81","8,845.81","8,845.81","8,845.81",,-1.38%,,,,,,,,
30.11.2016,"8,969.21","9,053.06","9,053.06","8,920.71",,-0.92%,,,,,,,,
29.11.2016,"9,052.15","8,973.79","9,096.95","8,973.79",,0.88%,,,,,,,,
28.11.2016,"8,973.03","8,921.34","9,021.45","8,919.74",,0.58%,,,,,,,,
25.11.2016,"8,921.29","8,878.67","8,969.17","8,878.67",,0.48%,,,,,,,,
23.11.2016,"8,878.67","8,910.53","8,910.53","8,795.10",,-0.36%,,,,,,,,
22.11.2016,"8,910.53","8,768.59","8,914.90","8,768.59",,1.62%,,,,,,,,
21.11.2016,"8,768.14","8,799.90","8,882.03","8,753.71",,-0.36%,,,,,,,,
18.11.2016,"8,799.90","8,786.93","8,830.16","8,754.39",,0.15%,,,,,,,,
17.11.2016,"8,786.82","8,880.56","8,934.14","8,774.76",,-1.06%,,,,,,,,
16.11.2016,"8,880.56","8,908.40","8,942.32","8,817.76",,-0.30%,,,,,,,,
15.11.2016,"8,907.64","9,029.95","9,098.20","8,855.22",,-1.10%,,,,,,,,
14.11.2016,"9,006.71","8,798.79","9,028.90","8,741.54",,2.48%,,,,,,,,
11.11.2016,"8,788.91","8,735.00","8,895.62","8,734.38",,0.62%,,,,,,,,
10.11.2016,"8,735.00","8,834.26","8,848.24","8,599.05",,-1.26%,,,,,,,,
09.11.2016,"8,846.24","8,977.96","8,977.96","8,646.13",,-1.45%,,,,,,,,
08.11.2016,"8,976.53","8,930.68","9,001.88","8,899.33",,0.57%,,,,,,,,
07.11.2016,"8,925.35","8,787.41","8,931.58","8,787.41",,1.57%,,,,,,,,
04.11.2016,"8,787.41","8,729.78","8,812.33","8,705.41",,0.71%,,,,,,,,
03.11.2016,"8,725.17","8,778.62","8,796.13","8,715.10",,-0.59%,,,,,,,,
02.11.2016,"8,777.02","8,896.63","8,908.58","8,776.83",,-1.34%,,,,,,,,
01.11.2016,"8,896.63","9,091.99","9,091.99","8,862.96",,-2.15%,,,,,,,,
31.10.2016,"9,091.99","8,938.14","9,101.27","8,938.14",,1.72%,,,,,,,,
28.10.2016,"8,937.91","8,908.61","9,011.51","8,908.61",,0.33%,,,,,,,,
27.10.2016,"8,908.61","9,136.38","9,136.38","8,880.78",,-2.48%,,,,,,,,
26.10.2016,"9,135.45","9,248.48","9,248.48","9,065.38",,-1.22%,,,,,,,,
25.10.2016,"9,248.48","9,274.59","9,274.59","9,204.94",,-0.28%,,,,,,,,
24.10.2016,"9,274.59","9,251.73","9,362.20","9,238.64",,0.25%,,,,,,,,
21.10.2016,"9,251.73","9,292.21","9,292.21","9,218.21",,-0.44%,,,,,,,,
20.10.2016,"9,292.21","9,315.91","9,351.31","9,246.81",,-0.25%,,,,,,,,
19.10.2016,"9,315.34","9,294.18","9,320.33","9,244.79",,0.26%,,,,,,,,
18.10.2016,"9,291.18","9,236.56","9,343.19","9,236.56",,0.59%,,,,,,,,
17.10.2016,"9,236.56","9,235.66","9,290.11","9,223.07",,0.18%,,,,,,,,
14.10.2016,"9,220.37","9,255.68","9,309.85","9,202.32",,-0.38%,,,,,,,,
13.10.2016,"9,255.68","9,195.81","9,267.65","9,157.40",,0.65%,,,,,,,,
12.10.2016,"9,195.81","9,100.33","9,200.61","9,100.33",,1.09%,,,,,,,,
11.10.2016,"9,096.87","9,183.80","9,195.44","9,074.01",,-0.95%,,,,,,,,
10.10.2016,"9,183.88","9,135.03","9,218.91","9,135.03",,0.53%,,,,,,,,
07.10.2016,"9,135.03","9,180.14","9,296.81","9,094.76",,-0.15%,,,,,,,,
06.10.2016,"9,148.39","9,140.06","9,214.48","9,024.02",,0.10%,,,,,,,,
05.10.2016,"9,138.91","9,319.80","9,374.85","9,127.62",,-1.93%,,,,,,,,
04.10.2016,"9,318.80","9,447.60","9,447.60","9,262.31",,-1.36%,,,,,,,,
03.10.2016,"9,447.25","9,603.33","9,603.33","9,427.24",,-1.94%,,,,,,,,
30.09.2016,"9,634.41","9,699.98","9,791.26","9,633.19",,-0.67%,,,,,,,,
29.09.2016,"9,699.75","9,841.12","9,841.12","9,680.56",,-1.42%,,,,,,,,
28.09.2016,"9,839.30","9,778.40","9,843.91","9,750.96",,0.81%,,,,,,,,
27.09.2016,"9,759.86","9,864.67","9,889.82","9,748.36",,-1.06%,,,,,,,,
26.09.2016,"9,864.67","9,841.24","9,888.13","9,799.92",,0.24%,,,,,,,,
23.09.2016,"9,841.24","9,816.56","9,880.66","9,707.31",,0.25%,,,,,,,,
22.09.2016,"9,816.56","9,640.33","9,819.26","9,640.33",,1.86%,,,,,,,,
21.09.2016,"9,637.63","9,525.24","9,651.05","9,406.89",,1.21%,,,,,,,,
20.09.2016,"9,522.23","9,527.15","9,582.03","9,521.00",,-0.04%,,,,,,,,
19.09.2016,"9,526.03","9,468.34","9,532.76","9,468.34",,0.86%,,,,,,,,
16.09.2016,"9,444.93","9,443.90","9,452.74","9,377.47",,0.02%,,,,,,,,
15.09.2016,"9,443.33","9,415.63","9,454.53","9,364.38",,0.34%,,,,,,,,
14.09.2016,"9,411.69","9,400.10","9,455.34","9,377.73",,0.39%,,,,,,,,
13.09.2016,"9,375.37","9,630.21","9,630.21","9,360.14",,-2.56%,,,,,,,,
12.09.2016,"9,621.80","9,511.30","9,660.16","9,479.78",,1.21%,,,,,,,,
09.09.2016,"9,507.18","9,884.10","9,884.10","9,507.13",,-3.81%,,,,,,,,
08.09.2016,"9,884.10","10,011.06","10,011.06","9,878.05",,-1.27%,,,,,,,,
07.09.2016,"10,011.06","9,954.27","10,012.74","9,907.16",,0.58%,,,,,,,,
06.09.2016,"9,953.59","9,894.94","9,953.85","9,848.28",,0.60%,,,,,,,,
02.09.2016,"9,894.23","9,847.57","10,006.27","9,847.57",,0.79%,,,,,,,,
01.09.2016,"9,817.10","9,837.15","9,846.89","9,768.05",,-0.20%,,,,,,,,
31.08.2016,"9,837.15","9,831.14","9,864.48","9,783.61",,0.07%,,,,,,,,
30.08.2016,"9,830.72","9,854.92","9,858.65","9,738.87",,-0.13%,,,,,,,,
29.08.2016,"9,843.76","9,766.87","9,866.01","9,766.87",,1.05%,,,,,,,,
26.08.2016,"9,741.66","9,835.65","9,909.99","9,676.87",,-0.96%,,,,,,,,
25.08.2016,"9,835.65","9,782.34","9,899.50","9,782.10",,0.54%,,,,,,,,
24.08.2016,"9,782.34","9,831.83","9,838.94","9,731.35",,-0.46%,,,,,,,,
23.08.2016,"9,827.61","9,824.43","9,876.72","9,824.43",,0.03%,,,,,,,,
22.08.2016,"9,824.43","9,780.56","9,825.63","9,769.81",,0.45%,,,,,,,,
19.08.2016,"9,780.56","9,857.69","9,857.69","9,749.17",,-0.78%,,,,,,,,
18.08.2016,"9,857.13","9,863.30","9,893.07","9,811.87",,-0.10%,,,,,,,,
17.08.2016,"9,867.20","9,833.98","9,874.46","9,754.05",,0.36%,,,,,,,,
16.08.2016,"9,831.95","9,948.72","9,948.72","9,815.27",,-1.17%,,,,,,,,
15.08.2016,"9,948.72","9,957.48","9,995.85","9,941.78",,0.00%,,,,,,,,
12.08.2016,"9,948.72","9,915.78","10,040.47","9,915.78",,0.40%,,,,,,,,
11.08.2016,"9,908.75","10,034.10","10,037.84","9,856.41",,-1.24%,,,,,,,,
10.08.2016,"10,032.68","10,048.16","10,088.79","10,001.29",,-0.15%,,,,,,,,
09.08.2016,"10,048.11","10,003.29","10,050.90","9,946.50",,0.45%,,,,,,,,
08.08.2016,"10,003.29","9,978.26","10,049.88","9,959.68",,0.27%,,,,,,,,
05.08.2016,"9,976.53","9,962.09","9,997.84","9,940.44",,0.21%,,,,,,,,
04.08.2016,"9,955.92","9,999.15","10,008.19","9,936.64",,-0.39%,,,,,,,,
03.08.2016,"9,995.02","10,048.58","10,048.58","9,947.02",,-0.53%,,,,,,,,
02.08.2016,"10,048.58","10,213.84","10,213.84","10,030.05",,-1.62%,,,,,,,,
01.08.2016,"10,213.84","10,181.58","10,219.39","10,167.75",,0.32%,,,,,,,,
29.07.2016,"10,181.58","10,042.03","10,236.94","10,032.41",,1.39%,,,,,,,,
28.07.2016,"10,041.81","9,957.19","10,085.17","9,920.81",,0.85%,,,,,,,,
27.07.2016,"9,957.19","10,054.75","10,054.75","9,881.66",,-0.96%,,,,,,,,
26.07.2016,"10,053.92","10,107.28","10,108.29","10,031.69",,-0.51%,,,,,,,,
25.07.2016,"10,105.91","10,116.49","10,157.90","10,069.15",,-0.10%,,,,,,,,
22.07.2016,"10,116.49","10,026.96","10,148.79","10,020.89",,0.85%,,,,,,,,
21.07.2016,"10,031.02","10,007.12","10,033.04","9,945.97",,0.24%,,,,,,,,
20.07.2016,"10,007.12","10,014.81","10,015.15","9,972.98",,-0.01%,,,,,,,,
19.07.2016,"10,007.71","9,952.82","10,008.01","9,909.50",,0.55%,,,,,,,,
18.07.2016,"9,952.72","9,937.73","9,958.65","9,918.50",,0.20%,,,,,,,,
15.07.2016,"9,932.97","9,931.81","9,940.10","9,863.85",,0.01%,,,,,,,,
14.07.2016,"9,931.81","10,006.90","10,006.90","9,908.38",,-0.85%,,,,,,,,
13.07.2016,"10,016.59","9,988.69","10,016.68","9,943.16",,0.53%,,,,,,,,
12.07.2016,"9,963.45","9,960.94","9,964.39","9,876.03",,0.03%,,,,,,,,
11.07.2016,"9,960.94","9,903.68","9,976.87","9,848.04",,0.70%,,,,,,,,
08.07.2016,"9,892.12","9,781.26","9,894.58","9,781.26",,1.66%,,,,,,,,
07.07.2016,"9,730.63","9,815.31","9,815.31","9,680.42",,-0.99%,,,,,,,,
06.07.2016,"9,828.20","9,866.41","9,866.41","9,782.45",,-0.39%,,,,,,,,
05.07.2016,"9,866.32","9,764.22","9,868.01","9,758.42",,1.05%,,,,,,,,
01.07.2016,"9,763.87","9,779.98","9,836.27","9,731.10",,0.09%,,,,,,,,
30.06.2016,"9,754.95","9,659.34","9,755.13","9,602.09",,0.99%,,,,,,,,
29.06.2016,"9,659.34","9,545.88","9,673.89","9,545.88",,1.22%,,,,,,,,
28.06.2016,"9,543.12","9,353.75","9,544.06","9,353.75",,2.22%,,,,,,,,
27.06.2016,"9,335.70","9,290.22","9,352.11","9,203.10",,0.16%,,,,,,,,
24.06.2016,"9,321.13","9,424.99","9,424.99","9,241.11",,-1.10%,,,,,,,,
23.06.2016,"9,424.99","9,377.82","9,453.35","9,377.82",,0.53%,,,,,,,,
22.06.2016,"9,375.12","9,391.13","9,412.98","9,348.75",,-0.17%,,,,,,,,
21.06.2016,"9,390.63","9,348.75","9,417.86","9,348.75",,0.45%,,,,,,,,
20.06.2016,"9,348.75","9,343.04","9,466.94","9,342.87",,0.07%,,,,,,,,
17.06.2016,"9,341.96","9,346.39","9,348.52","9,268.83",,-0.05%,,,,,,,,
16.06.2016,"9,346.39","9,272.20","9,349.86","9,234.88",,0.58%,,,,,,,,
15.06.2016,"9,292.18","9,197.78","9,328.31","9,197.78",,1.03%,,,,,,,,
14.06.2016,"9,197.49","9,219.79","9,241.62","9,170.35",,-0.24%,,,,,,,,
13.06.2016,"9,219.49","9,222.48","9,289.33","9,210.74",,0.07%,,,,,,,,
10.06.2016,"9,213.08","9,256.95","9,256.95","9,190.93",,-0.47%,,,,,,,,
09.06.2016,"9,256.95","9,232.25","9,274.89","9,212.44",,0.19%,,,,,,,,
08.06.2016,"9,239.25","9,176.28","9,250.13","9,155.47",,0.62%,,,,,,,,
07.06.2016,"9,182.65","9,182.65","9,182.65","9,182.65",,0.50%,,,,,,,,
06.06.2016,"9,136.71","9,218.26","9,237.95","9,085.58",,-0.88%,,,,,,,,
03.06.2016,"9,217.55","9,196.61","9,287.25","9,178.51",,0.23%,,,,,,,,
02.06.2016,"9,196.61","9,161.18","9,196.63","9,098.67",,0.43%,,,,,,,,
01.06.2016,"9,157.55","9,141.00","9,177.23","9,105.44",,-0.05%,,,,,,,,
31.05.2016,"9,162.36","9,160.42","9,183.25","9,100.73",,0.02%,,,,,,,,
27.05.2016,"9,160.19","9,118.95","9,196.77","9,118.95",,0.48%,,,,,,,,
26.05.2016,"9,116.44","9,094.70","9,138.98","9,065.18",,0.15%,,,,,,,,
25.05.2016,"9,102.42","9,109.46","9,118.85","9,016.21",,0.00%,,,,,,,,
24.05.2016,"9,102.35","8,997.12","9,127.46","8,997.12",,1.17%,,,,,,,,
23.05.2016,"8,997.12","9,001.50","9,030.18","8,978.53",,-0.05%,,,,,,,,
20.05.2016,"9,001.50","8,924.76","9,016.43","8,924.76",,0.86%,,,,,,,,
19.05.2016,"8,924.76","9,027.08","9,027.08","8,885.95",,-1.13%,,,,,,,,
18.05.2016,"9,026.98","9,162.84","9,162.84","8,926.45",,-1.47%,,,,,,,,
17.05.2016,"9,162.08","9,320.10","9,320.10","9,117.52",,-1.90%,,,,,,,,
16.05.2016,"9,339.89","9,243.48","9,369.73","9,243.48",,1.06%,,,,,,,,
13.05.2016,"9,242.15","9,346.99","9,346.99","9,195.07",,-1.04%,,,,,,,,
12.05.2016,"9,339.66","9,284.26","9,367.00","9,223.28",,0.62%,,,,,,,,
11.05.2016,"9,282.07","9,516.87","9,516.87","9,260.29",,-2.46%,,,,,,,,
10.05.2016,"9,516.64","9,507.83","9,537.76","9,486.17",,0.09%,,,,,,,,
09.05.2016,"9,507.83","9,413.40","9,519.33","9,413.40",,1.00%,,,,,,,,
06.05.2016,"9,413.40","9,317.06","9,415.15","9,265.85",,1.06%,,,,,,,,
05.05.2016,"9,314.50","9,286.72","9,321.54","9,252.94",,0.34%,,,,,,,,
04.05.2016,"9,282.67","9,149.60","9,291.72","9,103.33",,1.46%,,,,,,,,
03.05.2016,"9,149.51","9,129.68","9,155.44","9,085.18",,0.08%,,,,,,,,
02.05.2016,"9,141.92","8,982.05","9,159.85","8,982.05",,1.78%,,,,,,,,
29.04.2016,"8,982.05","9,079.34","9,079.34","8,899.22",,-1.07%,,,,,,,,
28.04.2016,"9,079.34","9,101.97","9,141.45","9,052.12",,-0.25%,,,,,,,,
27.04.2016,"9,101.74","9,128.54","9,128.54","9,013.75",,-0.28%,,,,,,,,
26.04.2016,"9,127.74","9,096.23","9,168.84","9,088.89",,0.35%,,,,,,,,
25.04.2016,"9,096.23","9,015.31","9,096.25","8,984.85",,0.90%,,,,,,,,
22.04.2016,"9,015.31","8,915.84","9,028.34","8,915.84",,1.12%,,,,,,,,
21.04.2016,"8,915.84","9,072.42","9,084.49","8,889.18",,-1.70%,,,,,,,,
20.04.2016,"9,069.91","9,229.83","9,230.46","9,058.90",,-1.73%,,,,,,,,
19.04.2016,"9,229.58","9,234.89","9,241.92","9,193.43",,0.03%,,,,,,,,
18.04.2016,"9,226.43","9,185.00","9,226.43","9,152.53",,0.45%,,,,,,,,
15.04.2016,"9,185.00","9,114.40","9,206.70","9,105.37",,0.77%,,,,,,,,
14.04.2016,"9,114.40","9,176.00","9,176.00","9,096.34",,-0.67%,,,,,,,,
13.04.2016,"9,176.00","9,224.90","9,255.84","9,145.85",,-0.50%,,,,,,,,
12.04.2016,"9,222.15","9,166.50","9,247.07","9,153.80",,0.79%,,,,,,,,
11.04.2016,"9,150.15","9,185.14","9,215.09","9,150.15",,-0.38%,,,,,,,,
08.04.2016,"9,185.14","9,152.58","9,220.77","9,152.58",,0.60%,,,,,,,,
07.04.2016,"9,130.61","9,190.54","9,190.54","9,093.41",,-0.64%,,,,,,,,
06.04.2016,"9,189.37","9,168.63","9,195.19","9,116.64",,0.23%,,,,,,,,
05.04.2016,"9,168.53","9,229.28","9,229.28","9,148.64",,-0.66%,,,,,,,,
04.04.2016,"9,229.28","9,244.95","9,273.65","9,198.45",,-0.17%,,,,,,,,
01.04.2016,"9,244.60","9,255.47","9,264.60","9,186.07",,-0.09%,,,,,,,,
31.03.2016,"9,253.10","9,192.72","9,263.22","9,181.02",,0.64%,,,,,,,,
30.03.2016,"9,193.83","9,231.01","9,245.71","9,189.92",,-0.26%,,,,,,,,
29.03.2016,"9,217.35","9,024.75","9,217.80","9,019.08",,2.21%,,,,,,,,
28.03.2016,"9,018.30","8,932.89","9,033.38","8,932.36",,0.96%,,,,,,,,
24.03.2016,"8,932.30","8,935.05","8,939.10","8,858.75",,-0.03%,,,,,,,,
23.03.2016,"8,935.05","8,989.60","8,992.78","8,935.05",,-0.61%,,,,,,,,
22.03.2016,"8,989.60","8,999.67","9,021.44","8,948.45",,-0.08%,,,,,,,,
21.03.2016,"8,996.45","9,086.23","9,105.21","8,987.23",,-0.98%,,,,,,,,
18.03.2016,"9,085.85","9,131.97","9,160.81","9,085.82",,-0.51%,,,,,,,,
17.03.2016,"9,131.97","8,998.37","9,152.81","8,978.53",,1.50%,,,,,,,,
16.03.2016,"8,997.41","8,902.77","9,014.55","8,848.01",,1.11%,,,,,,,,
15.03.2016,"8,898.45","8,868.34","8,913.64","8,834.71",,0.12%,,,,,,,,
14.03.2016,"8,887.74","8,893.68","8,898.02","8,842.76",,-0.02%,,,,,,,,
11.03.2016,"8,889.13","8,690.73","8,890.80","8,690.73",,2.33%,,,,,,,,
10.03.2016,"8,686.42","8,726.05","8,798.31","8,597.34",,-0.45%,,,,,,,,
09.03.2016,"8,726.05","8,683.39","8,774.69","8,683.39",,0.49%,,,,,,,,
08.03.2016,"8,683.39","8,776.28","8,776.28","8,673.54",,-1.05%,,,,,,,,
07.03.2016,"8,775.42","8,716.26","8,792.11","8,690.31",,0.33%,,,,,,,,
04.03.2016,"8,746.97","8,738.11","8,756.52","8,683.99",,0.11%,,,,,,,,
03.03.2016,"8,737.40","8,710.76","8,737.84","8,650.06",,0.36%,,,,,,,,
02.03.2016,"8,706.46","8,634.09","8,706.61","8,604.53",,0.84%,,,,,,,,
01.03.2016,"8,634.09","8,379.44","8,634.79","8,379.44",,3.04%,,,,,,,,
29.02.2016,"8,379.44","8,412.01","8,499.45","8,367.79",,-0.34%,,,,,,,,
26.02.2016,"8,408.33","8,457.65","8,477.27","8,407.79",,-0.57%,,,,,,,,
25.02.2016,"8,456.82","8,294.32","8,459.15","8,294.32",,1.96%,,,,,,,,
24.02.2016,"8,294.32","8,313.03","8,314.20","8,214.47",,-0.22%,,,,,,,,
23.02.2016,"8,312.58","8,333.43","8,416.47","8,302.78",,-0.25%,,,,,,,,
22.02.2016,"8,333.43","8,243.98","8,385.89","8,243.98",,1.09%,,,,,,,,
19.02.2016,"8,243.98","8,191.10","8,276.85","8,135.22",,0.65%,,,,,,,,
18.02.2016,"8,191.10","8,115.28","8,212.68","8,083.37",,0.95%,,,,,,,,
17.02.2016,"8,114.25","8,044.01","8,196.01","8,044.01",,0.90%,,,,,,,,
16.02.2016,"8,041.80","7,896.65","8,047.24","7,896.65",,1.84%,,,,,,,,
12.02.2016,"7,896.21","7,811.13","7,908.22","7,809.87",,1.10%,,,,,,,,
11.02.2016,"7,810.53","7,940.34","7,940.34","7,754.12",,-1.62%,,,,,,,,
10.02.2016,"7,939.42","7,893.38","8,042.15","7,893.38",,0.68%,,,,,,,,
09.02.2016,"7,886.00","8,038.40","8,038.40","7,836.94",,-1.90%,,,,,,,,
08.02.2016,"8,038.40","8,271.08","8,271.08","7,912.96",,-2.81%,,,,,,,,
05.02.2016,"8,271.08","8,438.87","8,438.87","8,264.48",,-1.93%,,,,,,,,
04.02.2016,"8,434.25","8,437.09","8,472.48","8,346.82",,0.02%,,,,,,,,
03.02.2016,"8,432.39","8,370.09","8,456.83","8,328.85",,0.75%,,,,,,,,
02.02.2016,"8,369.85","8,461.54","8,461.54","8,331.60",,-1.08%,,,,,,,,
01.02.2016,"8,461.54","8,455.18","8,527.21","8,378.68",,0.08%,,,,,,,,
29.01.2016,"8,455.18","8,295.49","8,462.89","8,265.62",,1.93%,,,,,,,,
28.01.2016,"8,295.26","8,387.38","8,441.41","8,264.07",,-0.94%,,,,,,,,
27.01.2016,"8,373.71","8,530.84","8,530.84","8,317.06",,-2.07%,,,,,,,,
26.01.2016,"8,550.55","8,368.66","8,550.66","8,368.66",,2.17%,,,,,,,,
25.01.2016,"8,368.66","8,417.75","8,495.31","8,354.11",,-0.64%,,,,,,,,
22.01.2016,"8,422.48","8,209.01","8,458.18","8,209.01",,2.60%,,,,,,,,
21.01.2016,"8,209.01","8,154.52","8,312.35","8,142.98",,0.67%,,,,,,,,
20.01.2016,"8,154.52","8,409.58","8,409.58","8,005.48",,-3.00%,,,,,,,,
19.01.2016,"8,406.86","8,350.70","8,459.01","8,350.70",,0.67%,,,,,,,,
15.01.2016,"8,350.60","8,403.64","8,403.64","8,239.58",,-0.63%,,,,,,,,
14.01.2016,"8,403.19","8,427.25","8,480.99","8,358.40",,-0.29%,,,,,,,,
13.01.2016,"8,427.25","8,537.37","8,635.68","8,420.03",,-1.28%,,,,,,,,
12.01.2016,"8,536.17","8,595.55","8,615.61","8,496.68",,-0.69%,,,,,,,,
11.01.2016,"8,595.55","8,542.76","8,639.79","8,542.76",,0.62%,,,,,,,,
08.01.2016,"8,542.76","8,681.20","8,719.29","8,532.13",,-1.44%,,,,,,,,
07.01.2016,"8,667.59","8,824.32","8,824.32","8,663.31",,-1.76%,,,,,,,,
06.01.2016,"8,823.26","8,865.26","8,865.26","8,779.50",,-0.47%,,,,,,,,
05.01.2016,"8,865.16","8,689.15","8,887.39","8,689.15",,2.03%,,,,,,,,
04.01.2016,"8,689.15","8,804.06","8,804.06","8,620.43",,-1.29%,,,,,,,,
31.12.2015,"8,802.54","8,879.86","8,895.43","8,801.05",,-0.92%,,,,,,,,
30.12.2015,"8,884.42","8,909.32","8,934.80","8,882.52",,-0.36%,,,,,,,,
29.12.2015,"8,916.87","8,843.87","8,920.18","8,841.89",,1.13%,,,,,,,,
28.12.2015,"8,817.43","8,752.31","8,818.04","8,725.89",,0.58%,,,,,,,,
24.12.2015,"8,766.23","8,767.25","8,796.94","8,721.64",,-0.01%,,,,,,,,
23.12.2015,"8,767.07","8,672.25","8,768.02","8,672.25",,1.13%,,,,,,,,
22.12.2015,"8,668.80","8,644.49","8,730.24","8,644.49",,0.29%,,,,,,,,
21.12.2015,"8,644.12","8,608.92","8,695.53","8,596.16",,0.41%,,,,,,,,
18.12.2015,"8,608.82","8,715.53","8,715.53","8,607.29",,-1.22%,,,,,,,,
17.12.2015,"8,715.23","8,760.60","8,760.60","8,690.85",,-0.47%,,,,,,,,
16.12.2015,"8,755.96","8,593.28","8,776.29","8,593.28",,1.90%,,,,,,,,
15.12.2015,"8,593.00","8,527.24","8,639.73","8,523.28",,1.12%,,,,,,,,
14.12.2015,"8,497.82","8,455.08","8,503.67","8,393.16",,0.51%,,,,,,,,
11.12.2015,"8,454.85","8,460.56","8,483.28","8,389.41",,0.09%,,,,,,,,
10.12.2015,"8,447.13","8,517.22","8,553.83","8,446.13",,-0.82%,,,,,,,,
09.12.2015,"8,517.22","8,577.04","8,608.17","8,479.06",,-0.70%,,,,,,,,
08.12.2015,"8,577.04","8,576.18","8,600.60","8,528.14",,0.01%,,,,,,,,
07.12.2015,"8,576.18","8,601.58","8,606.53","8,540.66",,-0.30%,,,,,,,,
04.12.2015,"8,601.58","8,437.25","8,610.48","8,437.25",,2.15%,,,,,,,,
03.12.2015,"8,420.31","8,553.19","8,553.19","8,402.33",,-1.55%,,,,,,,,
02.12.2015,"8,553.19","8,741.96","8,741.96","8,542.96",,-2.16%,,,,,,,,
01.12.2015,"8,741.72","8,633.94","8,742.95","8,633.94",,1.47%,,,,,,,,
30.11.2015,"8,614.89","8,691.93","8,733.06","8,590.80",,-0.88%,,,,,,,,
27.11.2015,"8,691.25","8,615.76","8,714.27","8,605.61",,0.89%,,,,,,,,
25.11.2015,"8,615.00","8,576.53","8,630.53","8,576.53",,0.52%,,,,,,,,
24.11.2015,"8,570.44","8,598.20","8,598.20","8,500.74",,-0.56%,,,,,,,,
23.11.2015,"8,618.34","8,602.66","8,651.40","8,592.13",,0.18%,,,,,,,,
20.11.2015,"8,602.66","8,522.00","8,609.91","8,522.00",,1.13%,,,,,,,,
19.11.2015,"8,506.48","8,470.54","8,543.73","8,469.65",,0.42%,,,,,,,,
18.11.2015,"8,470.54","8,388.13","8,474.59","8,350.14",,0.98%,,,,,,,,
17.11.2015,"8,388.03","8,384.17","8,461.99","8,364.53",,0.05%,,,,,,,,
16.11.2015,"8,384.17","8,293.10","8,384.28","8,269.07",,1.08%,,,,,,,,
