תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,
06.05.2013,4.6546,4.6677,4.7028,4.6544,,-0.08%,,,,,,,
03.05.2013,4.6584,4.6598,4.6846,4.6377,,0.13%,,,,,,,
02.05.2013,4.6524,4.7132,4.7227,4.6518,,-1.13%,,,,,,,
01.05.2013,4.7055,4.7223,4.7426,4.7083,,-0.20%,,,,,,,
30.04.2013,4.715,4.699,4.7318,4.6789,,0.50%,,,,,,,
29.04.2013,4.6917,4.7055,4.7194,4.6763,,0.10%,,,,,,,
26.04.2013,4.6869,4.6927,4.7096,4.681,,0.01%,,,,,,,
25.04.2013,4.6864,4.7028,4.7258,4.6823,,-0.20%,,,,,,,
24.04.2013,4.6956,4.705,4.7181,4.6867,,-0.10%,,,,,,,
23.04.2013,4.7001,4.7412,4.7437,4.6951,,-0.73%,,,,,,,
22.04.2013,4.7345,4.7507,4.7559,4.7178,,0.03%,,,,,,,
19.04.2013,4.7332,4.7427,4.7686,4.7336,,-0.02%,,,,,,,
18.04.2013,4.7342,4.7389,4.7585,4.7255,,0.15%,,,,,,,
17.04.2013,4.727,4.763,4.7833,4.724,,-0.64%,,,,,,,
16.04.2013,4.7575,4.7515,4.7771,4.7397,,0.27%,,,,,,,
15.04.2013,4.7446,4.7505,4.7686,4.725,,0.07%,,,,,,,
12.04.2013,4.7415,4.7518,4.76,4.7279,,-0.05%,,,,,,,
11.04.2013,4.7438,4.7577,4.7713,4.7444,,-0.16%,,,,,,,
10.04.2013,4.7513,4.7468,4.7741,4.7356,,0.27%,,,,,,,
09.04.2013,4.7386,4.7215,4.7565,4.7017,,0.50%,,,,,,,
08.04.2013,4.7151,4.7082,4.7397,4.673,,0.41%,,,,,,,
05.04.2013,4.6958,4.6945,4.7338,4.6747,,0.16%,,,,,,,
04.04.2013,4.6882,4.6526,4.7012,4.6277,,0.94%,,,,,,,
03.04.2013,4.6446,4.6353,4.6647,4.6151,,0.41%,,,,,,,
02.04.2013,4.6257,4.6735,4.6926,4.6241,,-0.91%,,,,,,,
01.04.2013,4.6682,4.6711,4.683,4.6534,,0.03%,,,,,,,
29.03.2013,4.667,4.6627,4.6795,4.6514,,0.23%,,,,,,,
28.03.2013,4.6563,4.6601,4.6826,4.646,,0.10%,,,,,,,
27.03.2013,4.6518,4.6625,4.6834,4.6399,,-0.06%,,,,,,,
26.03.2013,4.6544,4.6683,4.6824,4.6514,,-0.19%,,,,,,,
25.03.2013,4.6633,4.7408,4.7704,4.6625,,-1.61%,,,,,,,
22.03.2013,4.7397,4.7278,4.7563,4.7192,,0.35%,,,,,,,
21.03.2013,4.7232,4.7576,4.7695,4.7209,,-0.52%,,,,,,,
20.03.2013,4.7481,4.7484,4.7732,4.7429,,0.10%,,,,,,,
19.03.2013,4.7435,4.7791,4.7912,4.7387,,-0.50%,,,,,,,
18.03.2013,4.7674,4.7656,4.7956,4.7503,,-0.88%,,,,,,,
15.03.2013,4.8095,4.7983,4.8257,4.7849,,0.30%,,,,,,,
14.03.2013,4.7951,4.7901,4.8172,4.7735,,0.24%,,,,,,,
13.03.2013,4.7835,4.797,4.8088,4.7734,,-0.23%,,,,,,,
12.03.2013,4.7945,4.7978,4.8135,4.7784,,0.06%,,,,,,,
11.03.2013,4.7916,4.7815,4.8062,4.7793,,0.22%,,,,,,,
08.03.2013,4.7813,4.856,4.8613,4.7672,,-1.38%,,,,,,,
07.03.2013,4.8484,4.8481,4.8711,4.8355,,0.09%,,,,,,,
06.03.2013,4.8439,4.8704,4.8817,4.8381,,-0.33%,,,,,,,
05.03.2013,4.8598,4.8685,4.8799,4.8544,,0.00%,,,,,,,
04.03.2013,4.8598,4.854,4.8732,4.8423,,0.45%,,,,,,,
01.03.2013,4.8381,4.8531,4.8792,4.8358,,-0.20%,,,,,,,
28.02.2013,4.8476,4.8715,4.8873,4.8434,,-0.46%,,,,,,,
27.02.2013,4.8698,4.8716,4.8956,4.8595,,0.09%,,,,,,,
26.02.2013,4.8654,4.8764,4.8979,4.8569,,-0.14%,,,,,,,
25.02.2013,4.8721,4.8839,4.9521,4.8619,,-0.20%,,,,,,,
22.02.2013,4.882,4.8759,4.9097,4.8705,,0.16%,,,,,,,
21.02.2013,4.8744,4.8774,4.886,4.837,,0.02%,,,,,,,
20.02.2013,4.8733,4.9203,4.9362,4.8645,,-0.70%,,,,,,,
19.02.2013,4.9078,4.9225,4.9337,4.9074,,-0.23%,,,,,,,
18.02.2013,4.9189,4.9258,4.9314,4.9038,,-0.13%,,,,,,,
15.02.2013,4.9252,4.9203,4.9376,4.8985,,0.26%,,,,,,,
14.02.2013,4.9123,4.9521,4.9542,4.8983,,-0.68%,,,,,,,
13.02.2013,4.9458,4.966,4.9861,4.9373,,-0.23%,,,,,,,
12.02.2013,4.957,4.9514,4.9801,4.9398,,0.17%,,,,,,,
11.02.2013,4.9485,4.9299,4.9698,4.9252,,0.45%,,,,,,,
08.02.2013,4.9265,4.9529,4.9653,4.9243,,-0.40%,,,,,,,
07.02.2013,4.9462,4.9867,5.0085,4.9404,,-0.67%,,,,,,,
06.02.2013,4.9797,5.0039,5.0106,4.9826,,-0.32%,,,,,,,
05.02.2013,4.9956,4.9905,5.02,4.9731,,0.26%,,,,,,,
04.02.2013,4.9825,5.0192,5.0268,4.9844,,-0.48%,,,,,,,
01.02.2013,5.0065,5.0375,5.0656,5.0039,,-0.50%,,,,,,,
31.01.2013,5.0315,5.0635,5.0696,5.0305,,-0.43%,,,,,,,
30.01.2013,5.053,5.0314,5.0728,5.013,,0.60%,,,,,,,
29.01.2013,5.0229,5.0139,5.0401,4.994,,0.38%,,,,,,,
28.01.2013,5.0037,5.0024,5.0345,4.9958,,0.20%,,,,,,,
25.01.2013,4.9938,4.9641,5.0137,4.9511,,0.81%,,,,,,,
24.01.2013,4.9538,4.9628,4.9746,4.9464,,0.01%,,,,,,,
23.01.2013,4.9534,4.9707,4.9824,4.9438,,-0.19%,,,,,,,
22.01.2013,4.9629,4.9727,4.9962,4.957,,-0.02%,,,,,,,
21.01.2013,4.964,4.9523,4.9988,4.9514,,0.13%,,,,,,,
18.01.2013,4.9577,4.9765,4.9857,4.9493,,-0.21%,,,,,,,
17.01.2013,4.9681,4.951,4.9836,4.9415,,0.51%,,,,,,,
16.01.2013,4.943,4.9571,4.974,4.9361,,-0.15%,,,,,,,
15.01.2013,4.9506,4.9832,5.002,4.9384,,-0.60%,,,,,,,
14.01.2013,4.9803,4.9951,5.0093,4.9687,,-0.04%,,,,,,,
11.01.2013,4.9821,4.9725,5.0003,4.9485,,0.30%,,,,,,,
10.01.2013,4.9672,4.9358,4.9797,4.9176,,0.73%,,,,,,,
09.01.2013,4.9314,4.9354,4.9524,4.921,,-0.11%,,,,,,,
08.01.2013,4.9367,4.9532,4.9625,4.9251,,-0.03%,,,,,,,
07.01.2013,4.9382,4.9388,4.9617,4.9087,,0.10%,,,,,,,
04.01.2013,4.9334,4.9143,4.9471,4.8903,,0.64%,,,,,,,
03.01.2013,4.902,4.9069,4.9306,4.8824,,0.02%,,,,,,,
02.01.2013,4.9012,4.9194,4.9627,4.8918,,-0.19%,,,,,,,
01.01.2013,4.9107,4.9223,4.9409,4.9089,,-0.13%,,,,,,,
31.12.2012,4.917,4.9301,4.9503,4.912,,-0.28%,,,,,,,
28.12.2012,4.931,4.937,4.9631,4.901,,0.11%,,,,,,,
27.12.2012,4.9257,4.9403,4.9631,4.9218,,-0.16%,,,,,,,
26.12.2012,4.9335,4.9413,4.9631,4.9285,,-0.03%,,,,,,,
25.12.2012,4.9349,4.9412,4.9554,4.9313,,0.02%,,,,,,,
24.12.2012,4.9338,4.947,4.9646,4.9308,,-0.07%,,,,,,,
21.12.2012,4.9373,4.9593,4.9672,4.9255,,-0.30%,,,,,,,
20.12.2012,4.952,4.966,4.9862,4.9476,,-0.20%,,,,,,,
19.12.2012,4.962,4.9689,4.9933,4.9603,,-0.11%,,,,,,,
18.12.2012,4.9674,4.9724,4.9859,4.9427,,0.01%,,,,,,,
17.12.2012,4.9667,4.9988,5.0078,4.9605,,-0.33%,,,,,,,
14.12.2012,4.9829,4.9519,4.9948,4.9487,,0.68%,,,,,,,
13.12.2012,4.9493,4.9373,4.9661,4.9215,,0.44%,,,,,,,
12.12.2012,4.9276,4.9414,4.9499,4.9179,,-0.08%,,,,,,,
11.12.2012,4.9315,4.9549,4.961,4.926,,-0.31%,,,,,,,
10.12.2012,4.9468,4.9493,4.9649,4.9317,,0.03%,,,,,,,
07.12.2012,4.9452,4.9681,4.9724,4.9359,,-0.30%,,,,,,,
06.12.2012,4.9603,4.9695,4.993,4.9526,,-0.09%,,,,,,,
05.12.2012,4.9647,4.9906,5.0005,4.9621,,-0.40%,,,,,,,
04.12.2012,4.9845,4.9947,5.016,4.9748,,-0.03%,,,,,,,
03.12.2012,4.9862,4.9547,5.0074,4.9502,,0.62%,,,,,,,
30.11.2012,4.9557,4.957,4.9744,4.941,,0.08%,,,,,,,
29.11.2012,4.9519,4.9744,4.9838,4.9443,,-0.29%,,,,,,,
28.11.2012,4.9665,4.9955,5.0078,4.9613,,-0.43%,,,,,,,
27.11.2012,4.988,4.995,5.012,4.9752,,0.01%,,,,,,,
26.11.2012,4.9876,5.0024,5.0198,4.9859,,-0.26%,,,,,,,
23.11.2012,5.0006,4.9953,5.0226,4.9853,,0.21%,,,,,,,
22.11.2012,4.9902,4.9954,5.0149,4.9709,,0.01%,,,,,,,
21.11.2012,4.9896,5.0025,5.0242,4.972,,-0.17%,,,,,,,
20.11.2012,4.998,5.0241,5.0382,4.9856,,-0.36%,,,,,,,
19.11.2012,5.0163,5.0525,5.0572,5.0055,,-0.60%,,,,,,,
16.11.2012,5.0464,5.0824,5.0891,5.0293,,-0.51%,,,,,,,
15.11.2012,5.0724,5.0515,5.087,5.0327,,0.46%,,,,,,,
14.11.2012,5.0493,4.9859,5.0738,4.9825,,1.29%,,,,,,,
13.11.2012,4.985,5.005,5.0081,4.9722,,-0.28%,,,,,,,
12.11.2012,4.9988,4.9674,5.01,4.9605,,0.54%,,,,,,,
09.11.2012,4.9718,4.9661,4.9807,4.954,,0.23%,,,,,,,
08.11.2012,4.9605,4.981,4.9898,4.9542,,-0.30%,,,,,,,
07.11.2012,4.9752,4.9888,5.0096,4.9477,,-0.13%,,,,,,,
06.11.2012,4.9817,4.9976,5.0089,4.973,,-0.14%,,,,,,,
05.11.2012,4.9887,5.013,5.0165,4.9783,,-0.08%,,,,,,,
02.11.2012,4.9926,5.0146,5.0211,4.984,,-0.33%,,,,,,,
01.11.2012,5.0092,5.0324,5.0417,5.0068,,-0.34%,,,,,,,
31.10.2012,5.0263,5.0413,5.055,5.0235,,-0.15%,,,,,,,
30.10.2012,5.0338,5.0429,5.0608,5.029,,-0.08%,,,,,,,
29.10.2012,5.0376,5.0093,5.0531,4.9952,,0.61%,,,,,,,
26.10.2012,5.0071,5.0062,5.0223,4.99,,0.22%,,,,,,,
25.10.2012,4.9963,5.0126,5.0329,4.9983,,-0.25%,,,,,,,
24.10.2012,5.0088,4.9998,5.0238,4.9761,,0.30%,,,,,,,
23.10.2012,4.9939,4.9822,5.0044,4.9654,,0.33%,,,,,,,
22.10.2012,4.9775,4.995,5.0087,4.9717,,0.05%,,,,,,,
19.10.2012,4.9751,4.9934,5.0048,4.9705,,-0.19%,,,,,,,
18.10.2012,4.9845,4.9891,5.008,4.9717,,0.03%,,,,,,,
17.10.2012,4.9829,4.9945,5,4.9562,,0.13%,,,,,,,
16.10.2012,4.9766,4.9651,4.9852,4.9498,,0.39%,,,,,,,
15.10.2012,4.9574,4.9692,4.9753,4.9332,,0.07%,,,,,,,
12.10.2012,4.9541,4.975,4.9933,4.9481,,-0.36%,,,,,,,
11.10.2012,4.9721,4.9699,4.9904,4.954,,0.16%,,,,,,,
10.10.2012,4.964,4.9848,4.9994,4.9641,,-0.28%,,,,,,,
09.10.2012,4.9781,5.0196,5.0241,4.9727,,-0.64%,,,,,,,
08.10.2012,5.0103,5.0215,5.0296,4.9967,,-0.30%,,,,,,,
05.10.2012,5.0254,5.0265,5.0427,4.9934,,0.09%,,,,,,,
04.10.2012,5.0209,5.0215,5.0356,5.0058,,0.12%,,,,,,,
03.10.2012,5.0151,5.0173,5.0319,4.9838,,0.08%,,,,,,,
02.10.2012,5.0109,5.0412,5.0667,5.0084,,-0.48%,,,,,,,
01.10.2012,5.035,5.0303,5.0596,5.0153,,0.06%,,,,,,,
28.09.2012,5.0321,5.0464,5.0752,5.024,,-0.16%,,,,,,,
27.09.2012,5.0401,5.0357,5.0638,5.0218,,0.17%,,,,,,,
26.09.2012,5.0313,5.0365,5.0471,5.0053,,0.03%,,,,,,,
25.09.2012,5.03,5.0526,5.0692,5.0245,,-0.30%,,,,,,,
24.09.2012,5.0453,5.0602,5.0735,5.0298,,0.02%,,,,,,,
21.09.2012,5.0442,5.0613,5.0796,5.0418,,-0.22%,,,,,,,
20.09.2012,5.0551,5.0896,5.1024,5.0489,,-0.56%,,,,,,,
19.09.2012,5.0834,5.0831,5.1087,5.0758,,0.16%,,,,,,,
18.09.2012,5.0754,5.1026,5.1144,5.0629,,-0.50%,,,,,,,
17.09.2012,5.1011,5.1125,5.126,5.0869,,0.00%,,,,,,,
14.09.2012,5.1012,5.1115,5.1311,5.0898,,-0.04%,,,,,,,
13.09.2012,5.1031,5.1015,5.1304,5.079,,0.17%,,,,,,,
12.09.2012,5.0946,5.0789,5.1121,5.0646,,0.33%,,,,,,,
11.09.2012,5.078,5.0597,5.0932,5.0551,,0.53%,,,,,,,
10.09.2012,5.051,5.0888,5.0979,5.054,,-0.72%,,,,,,,
07.09.2012,5.0877,5.074,5.0993,5.0442,,0.43%,,,,,,,
06.09.2012,5.0659,5.0657,5.0958,5.0568,,0.08%,,,,,,,
05.09.2012,5.0618,5.0485,5.0936,5.0299,,0.38%,,,,,,,
04.09.2012,5.0425,5.0579,5.0781,5.0435,,-0.30%,,,,,,,
03.09.2012,5.0576,5.0603,5.0715,5.0386,,-0.02%,,,,,,,
31.08.2012,5.0584,5.0391,5.0875,5.0329,,0.48%,,,,,,,
30.08.2012,5.0344,5.0521,5.0799,5.0355,,-0.21%,,,,,,,
29.08.2012,5.0452,5.0487,5.0736,5.0398,,0.02%,,,,,,,
28.08.2012,5.0441,5.0184,5.0585,5.0034,,0.57%,,,,,,,
27.08.2012,5.0156,5.0323,5.0513,5.0135,,-0.22%,,,,,,,
24.08.2012,5.0265,5.0443,5.0579,5.0214,,-0.20%,,,,,,,
23.08.2012,5.0366,5.0229,5.053,5.0075,,0.38%,,,,,,,
22.08.2012,5.0174,5.0057,5.0317,4.9969,,0.37%,,,,,,,
21.08.2012,4.9989,4.9801,5.0211,4.9697,,0.57%,,,,,,,
20.08.2012,4.9705,4.976,4.9871,4.9526,,0.03%,,,,,,,
17.08.2012,4.9691,4.9767,4.9882,4.9543,,-0.01%,,,,,,,
16.08.2012,4.9694,4.9727,4.9912,4.9446,,0.05%,,,,,,,
15.08.2012,4.9671,4.9749,4.999,4.944,,-0.03%,,,,,,,
14.08.2012,4.9685,5,5.0169,4.9711,,-0.50%,,,,,,,
13.08.2012,4.9934,4.9199,5.03,4.9091,,1.83%,,,,,,,
10.08.2012,4.9035,4.9113,4.9247,4.8922,,-0.03%,,,,,,,
09.08.2012,4.9052,4.9335,4.9458,4.8945,,-0.41%,,,,,,,
08.08.2012,4.9256,4.9464,4.9567,4.9233,,-0.27%,,,,,,,
07.08.2012,4.939,4.9426,4.9761,4.935,,-0.04%,,,,,,,
06.08.2012,4.9408,4.9323,4.9677,4.9105,,0.68%,,,,,,,
03.08.2012,4.9073,4.8981,4.9309,4.8801,,0.32%,,,,,,,
02.08.2012,4.8915,4.8406,4.9346,4.8328,,1.19%,,,,,,,
01.08.2012,4.8341,4.8998,4.9232,4.8286,,-1.23%,,,,,,,
31.07.2012,4.8943,4.9571,4.9747,4.8822,,-1.14%,,,,,,,
30.07.2012,4.9508,4.9778,4.9906,4.9347,,-0.55%,,,,,,,
27.07.2012,4.9784,5.0137,5.0369,4.9665,,-0.57%,,,,,,,
26.07.2012,5.0067,4.9447,5.0349,4.9328,,1.42%,,,,,,,
25.07.2012,4.9367,4.9193,4.9602,4.9078,,0.54%,,,,,,,
24.07.2012,4.9101,4.8924,4.9367,4.89,,0.43%,,,,,,,
23.07.2012,4.8892,4.8608,4.9064,4.8571,,0.48%,,,,,,,
20.07.2012,4.866,4.9146,4.918,4.8606,,-0.87%,,,,,,,
19.07.2012,4.9087,4.9307,4.9732,4.9049,,-0.34%,,,,,,,
18.07.2012,4.9255,4.8908,4.9369,4.8857,,0.82%,,,,,,,
17.07.2012,4.8853,4.8713,4.9041,4.8652,,0.45%,,,,,,,
16.07.2012,4.8636,4.8541,4.8812,4.8392,,0.39%,,,,,,,
13.07.2012,4.8449,4.8465,4.8612,4.8233,,0.08%,,,,,,,
12.07.2012,4.8409,4.8554,4.8674,4.8332,,-0.17%,,,,,,,
11.07.2012,4.849,4.854,4.8787,4.8399,,0.01%,,,,,,,
10.07.2012,4.8485,4.8724,4.885,4.8473,,-0.38%,,,,,,,
09.07.2012,4.8672,4.8439,4.8878,4.8376,,0.53%,,,,,,,
06.07.2012,4.8413,4.8696,4.8774,4.8339,,-0.54%,,,,,,,
05.07.2012,4.8675,4.913,4.9198,4.8524,,-0.77%,,,,,,,
04.07.2012,4.9055,4.9436,4.9493,4.9012,,-0.64%,,,,,,,
03.07.2012,4.937,4.9374,4.9572,4.9266,,0.13%,,,,,,,
02.07.2012,4.9308,4.9561,4.9565,4.9241,,-0.20%,,,,,,,
29.06.2012,4.9405,4.9059,4.9795,4.9001,,0.97%,,,,,,,
28.06.2012,4.893,4.917,4.9441,4.8896,,-0.51%,,,,,,,
27.06.2012,4.9183,4.9281,4.9545,4.9051,,-0.04%,,,,,,,
26.06.2012,4.9204,4.9024,4.9337,4.8931,,0.45%,,,,,,,
25.06.2012,4.8986,4.9156,4.9169,4.8814,,0.10%,,,,,,,
22.06.2012,4.8936,4.8848,4.9113,4.88,,0.33%,,,,,,,
21.06.2012,4.8773,4.9124,4.924,4.8767,,-0.63%,,,,,,,
20.06.2012,4.9083,4.885,4.9203,4.8754,,0.53%,,,,,,,
19.06.2012,4.8826,4.8539,4.9012,4.8511,,0.73%,,,,,,,
18.06.2012,4.8474,4.8874,4.9009,4.8418,,-0.23%,,,,,,,
15.06.2012,4.8585,4.883,4.8935,4.8568,,-0.40%,,,,,,,
14.06.2012,4.8781,4.8637,4.891,4.8561,,0.54%,,,,,,,
13.06.2012,4.8521,4.8528,4.8784,4.8393,,0.16%,,,,,,,
12.06.2012,4.8444,4.8418,4.8698,4.8352,,0.20%,,,,,,,
11.06.2012,4.8348,4.9013,4.9058,4.8397,,-0.22%,,,,,,,
08.06.2012,4.8457,4.8568,4.8622,4.8183,,-0.06%,,,,,,,
07.06.2012,4.8484,4.8819,4.8896,4.8501,,-0.55%,,,,,,,
06.06.2012,4.8752,4.8527,4.8862,4.844,,0.59%,,,,,,,
05.06.2012,4.8465,4.8518,4.8727,4.8325,,0.03%,,,,,,,
04.06.2012,4.8449,4.8554,4.8751,4.8333,,-0.18%,,,,,,,
01.06.2012,4.8536,4.8217,4.8763,4.804,,0.82%,,,,,,,
31.05.2012,4.8143,4.7964,4.8415,4.7919,,0.54%,,,,,,,
30.05.2012,4.7884,4.8344,4.8454,4.7915,,-0.94%,,,,,,,
29.05.2012,4.8337,4.85,4.8725,4.8256,,-0.20%,,,,,,,
28.05.2012,4.8433,4.843,4.8605,4.8352,,0.49%,,,,,,,
25.05.2012,4.8198,4.832,4.8508,4.8094,,-0.19%,,,,,,,
24.05.2012,4.8292,4.8544,4.8614,4.823,,-0.43%,,,,,,,
23.05.2012,4.8501,4.885,4.8982,4.8411,,-0.55%,,,,,,,
22.05.2012,4.8771,4.8957,4.9129,4.8617,,-0.24%,,,,,,,
21.05.2012,4.8887,4.892,4.9097,4.8663,,-0.02%,,,,,,,
18.05.2012,4.8899,4.8583,4.8996,4.8426,,0.63%,,,,,,,
17.05.2012,4.8591,4.8691,4.8849,4.8466,,-0.05%,,,,,,,
16.05.2012,4.8613,4.881,4.888,4.853,,-0.27%,,,,,,,
15.05.2012,4.8747,4.9129,4.9277,4.8716,,-0.67%,,,,,,,
14.05.2012,4.9077,4.9213,4.9419,4.9061,,-0.40%,,,,,,,
11.05.2012,4.9272,4.9298,4.9495,4.9143,,0.06%,,,,,,,
10.05.2012,4.9242,4.938,4.9605,4.9292,,-0.20%,,,,,,,
09.05.2012,4.9341,4.9525,4.9646,4.9319,,-0.22%,,,,,,,
08.05.2012,4.9452,4.9602,4.9683,4.9392,,-0.09%,,,,,,,
07.05.2012,4.9497,4.9556,4.9705,4.9233,,-0.06%,,,,,,,
04.05.2012,4.9525,4.9717,4.9838,4.952,,-0.23%,,,,,,,
03.05.2012,4.964,4.9668,4.9816,4.9482,,0.14%,,,,,,,
02.05.2012,4.957,5.0004,5.0145,4.9544,,-0.73%,,,,,,,
01.05.2012,4.9937,4.9808,5.0194,4.9749,,0.29%,,,,,,,
30.04.2012,4.9792,4.9659,4.9973,4.9463,,0.34%,,,,,,,
27.04.2012,4.9621,4.9517,4.9837,4.9429,,0.22%,,,,,,,
26.04.2012,4.9512,4.963,4.9785,4.9453,,-0.11%,,,,,,,
25.04.2012,4.9565,4.9632,4.9692,4.9413,,0.14%,,,,,,,
24.04.2012,4.9497,4.9457,4.9651,4.9367,,0.27%,,,,,,,
23.04.2012,4.9366,4.9537,4.9647,4.9263,,-0.37%,,,,,,,
20.04.2012,4.955,4.9322,4.9653,4.929,,0.45%,,,,,,,
19.04.2012,4.9329,4.925,4.9514,4.9131,,0.16%,,,,,,,
18.04.2012,4.925,4.9205,4.9412,4.9161,,-0.02%,,,,,,,
17.04.2012,4.9259,4.9185,4.9504,4.9118,,0.13%,,,,,,,
16.04.2012,4.9195,4.8989,4.9437,4.8818,,0.32%,,,,,,,
13.04.2012,4.904,4.9249,4.9422,4.8922,,-0.44%,,,,,,,
12.04.2012,4.9257,4.9142,4.9535,4.9197,,0.23%,,,,,,,
11.04.2012,4.9146,4.8973,4.944,4.8959,,0.36%,,,,,,,
10.04.2012,4.8968,4.8977,4.9243,4.8903,,0.01%,,,,,,,
09.04.2012,4.8963,4.8863,4.9262,4.8708,,0.25%,,,,,,,
06.04.2012,4.8841,4.8813,4.9047,4.8752,,0.04%,,,,,,,
05.04.2012,4.882,4.9073,4.9246,4.8733,,-0.52%,,,,,,,
04.04.2012,4.9074,4.9397,4.9476,4.8933,,-0.56%,,,,,,,
03.04.2012,4.9349,4.954,4.9802,4.9242,,-0.41%,,,,,,,
02.04.2012,4.9553,4.955,4.976,4.9407,,0.24%,,,,,,,
30.03.2012,4.9434,4.9554,4.9786,4.9331,,-0.13%,,,,,,,
29.03.2012,4.9499,4.9501,4.9694,4.946,,-0.13%,,,,,,,
28.03.2012,4.9565,4.95,4.9822,4.9474,,0.10%,,,,,,,
27.03.2012,4.9517,4.954,4.9785,4.9453,,0.05%,,,,,,,
26.03.2012,4.949,4.9444,4.9689,4.9265,,0.03%,,,,,,,
23.03.2012,4.9476,4.9377,4.965,4.9379,,0.19%,,,,,,,
22.03.2012,4.9381,4.9362,4.9666,4.9277,,0.01%,,,,,,,
21.03.2012,4.9375,4.943,4.9732,4.9277,,-0.10%,,,,,,,
20.03.2012,4.9424,4.9539,4.9679,4.9358,,-0.22%,,,,,,,
19.03.2012,4.9532,4.938,4.9748,4.9344,,0.40%,,,,,,,
16.03.2012,4.9333,4.9248,4.9569,4.9158,,0.16%,,,,,,,
15.03.2012,4.9254,4.9354,4.9567,4.9245,,-0.19%,,,,,,,
14.03.2012,4.9346,4.9239,4.9563,4.9154,,0.18%,,,,,,,
13.03.2012,4.9257,4.96,4.9849,4.9229,,-0.70%,,,,,,,
12.03.2012,4.9605,4.975,4.988,4.9539,,-0.20%,,,,,,,
09.03.2012,4.9704,5.001,5.0205,4.9593,,-0.62%,,,,,,,
08.03.2012,5.0012,4.9907,5.0207,4.9797,,0.26%,,,,,,,
07.03.2012,4.9882,4.9943,5.0206,4.9878,,-0.12%,,,,,,,
06.03.2012,4.9942,5.0025,5.0372,4.9937,,-0.23%,,,,,,,
05.03.2012,5.0058,5.0138,5.0322,4.9947,,-0.14%,,,,,,,
02.03.2012,5.0129,5.0277,5.0486,5.0074,,-0.35%,,,,,,,
01.03.2012,5.0306,5.0343,5.0611,5.0182,,-0.07%,,,,,,,
29.02.2012,5.0341,5.0869,5.105,5.0306,,-0.95%,,,,,,,
28.02.2012,5.0822,5.0753,5.1053,5.0716,,0.12%,,,,,,,
27.02.2012,5.0759,5.0812,5.1255,5.0665,,0.12%,,,,,,,
24.02.2012,5.0697,5.0033,5.0885,4.9959,,1.34%,,,,,,,
23.02.2012,5.0029,4.9699,5.0261,4.9681,,0.64%,,,,,,,
22.02.2012,4.971,4.9404,4.9925,4.9299,,0.65%,,,,,,,
21.02.2012,4.9391,4.9288,4.9628,4.9101,,0.30%,,,,,,,
20.02.2012,4.9243,4.9213,4.9537,4.9105,,0.24%,,,,,,,
17.02.2012,4.9123,4.9196,4.9442,4.9073,,-0.25%,,,,,,,
16.02.2012,4.9248,4.8969,4.9377,4.8683,,0.56%,,,,,,,
15.02.2012,4.8973,4.9046,4.9282,4.887,,-0.08%,,,,,,,
14.02.2012,4.9014,4.8994,4.9604,4.8838,,0.04%,,,,,,,
13.02.2012,4.8995,4.9084,4.944,4.9011,,-0.09%,,,,,,,
10.02.2012,4.904,4.9137,4.9421,4.8943,,-0.32%,,,,,,,
09.02.2012,4.9198,4.9243,4.948,4.908,,0.04%,,,,,,,
08.02.2012,4.918,4.9167,4.9453,4.8972,,0.00%,,,,,,,
07.02.2012,4.9181,4.8762,4.931,4.8618,,0.92%,,,,,,,
06.02.2012,4.8733,4.8542,4.8891,4.842,,0.14%,,,,,,,
03.02.2012,4.8664,4.8796,4.9006,4.8372,,-0.28%,,,,,,,
02.02.2012,4.8803,4.9035,4.9332,4.8781,,-0.43%,,,,,,,
01.02.2012,4.9014,4.8912,4.9268,4.8725,,0.25%,,,,,,,
31.01.2012,4.889,4.9306,4.9596,4.8814,,-0.82%,,,,,,,
30.01.2012,4.9292,4.9541,4.9643,4.914,,-0.51%,,,,,,,
27.01.2012,4.9547,4.9113,4.9681,4.9035,,0.82%,,,,,,,
26.01.2012,4.9143,4.9246,4.9656,4.9038,,-0.25%,,,,,,,
25.01.2012,4.9264,4.9173,4.9413,4.8954,,0.23%,,,,,,,
24.01.2012,4.9152,4.9183,4.9467,4.8978,,-0.08%,,,,,,,
23.01.2012,4.9192,4.8607,4.9309,4.8676,,0.74%,,,,,,,
20.01.2012,4.8829,4.8943,4.912,4.8723,,-0.20%,,,,,,,
19.01.2012,4.8929,4.8837,4.9105,4.8693,,0.21%,,,,,,,
18.01.2012,4.8828,4.8738,4.9181,4.8593,,0.16%,,,,,,,
17.01.2012,4.8752,4.8754,4.9172,4.8717,,0.05%,,,,,,,
16.01.2012,4.8728,4.8596,4.8977,4.8199,,0.07%,,,,,,,
13.01.2012,4.8696,4.9029,4.95,4.8523,,-0.75%,,,,,,,
12.01.2012,4.9066,4.8833,4.9258,4.8762,,0.49%,,,,,,,
11.01.2012,4.8825,4.8918,4.9171,4.8688,,-0.18%,,,,,,,
10.01.2012,4.8915,4.8935,4.9266,4.8795,,0.06%,,,,,,,
09.01.2012,4.8884,4.886,4.9166,4.8658,,0.24%,,,,,,,
06.01.2012,4.8768,4.9116,4.9274,4.8744,,-0.70%,,,,,,,
05.01.2012,4.9112,4.9781,4.9906,4.9097,,-1.32%,,,,,,,
