Date,Price,Open,High,Low,Vol.,Change %,,,,,,,
04/15/2025,"11,892.99","11,926.82","12,010.69","11,871.22",,-0.16%,,,,,,,
04/14/2025,"11,912.45","11,991.74","12,029.28","11,806.79",,0.79%,,,,,,,
04/11/2025,"11,818.53","11,580.99","11,858.40","11,509.35",,1.81%,,,,,,,
04/10/2025,"11,608.22","11,795.70","11,795.70","11,271.61",,-3.44%,,,,,,,
04/09/2025,"12,022.21","10,939.13","12,075.81","10,902.01",,9.52%,,,,,,,
04/08/2025,"10,977.50","11,441.91","11,603.31","10,819.23",,-1.57%,,,,,,,
04/07/2025,"11,152.56","10,913.62","11,557.06","10,652.02",,-0.23%,,,,,,,
04/04/2025,"11,178.48","11,658.81","11,658.81","11,171.84",,-5.96%,,,,,,,
04/03/2025,"11,887.15","12,099.10","12,113.65","11,875.00",,-4.84%,,,,,,,
04/02/2025,"12,491.10","12,292.38","12,544.57","12,272.08",,0.68%,,,,,,,
04/01/2025,"12,407.26","12,328.97","12,445.63","12,243.51",,0.38%,,,,,,,
03/31/2025,"12,360.21","12,175.35","12,394.18","12,089.05",,0.56%,,,,,,,
03/28/2025,"12,290.86","12,507.24","12,521.84","12,272.99",,-1.97%,,,,,,,
03/27/2025,"12,537.93","12,543.06","12,623.74","12,490.14",,-0.33%,,,,,,,
03/26/2025,"12,579.48","12,710.41","12,736.55","12,540.62",,-1.12%,,,,,,,
03/25/2025,"12,721.41","12,721.41","12,721.41","12,721.41",,0.16%,,,,,,,
03/24/2025,"12,700.91","12,591.94","12,717.59","12,591.94",,1.77%,,,,,,,
03/21/2025,"12,480.59","12,480.59","12,480.59","12,480.59",,0.09%,,,,,,,
03/20/2025,"12,469.97","12,469.97","12,469.97","12,469.97",,-0.21%,,,,,,,
03/19/2025,"12,495.74","12,495.74","12,495.74","12,495.74",,1.08%,,,,,,,
03/18/2025,"12,362.16","12,362.16","12,362.16","12,362.16",,-1.06%,,,,,,,
03/17/2025,"12,494.82","12,494.82","12,494.82","12,494.82",,0.65%,,,,,,,
03/14/2025,"12,414.28","12,414.28","12,414.28","12,414.28",,2.15%,,,,,,,
03/13/2025,"12,153.33","12,153.33","12,153.33","12,153.33",,-1.38%,,,,,,,
03/12/2025,"12,323.50","12,323.50","12,323.50","12,323.50",,0.49%,,,,,,,
03/11/2025,"12,263.31","12,332.81","12,403.81","12,168.24",,-0.76%,,,,,,,
03/10/2025,"12,356.69","12,356.69","12,356.69","12,356.69",,-2.68%,,,,,,,
03/07/2025,"12,696.90","12,696.90","12,696.90","12,696.90",,0.57%,,,,,,,
03/06/2025,"12,625.31","12,625.31","12,625.31","12,625.31",,-1.78%,,,,,,,
03/05/2025,"12,853.99","12,853.99","12,853.99","12,853.99",,1.12%,,,,,,,
03/04/2025,"12,711.86","12,711.86","12,711.86","12,711.86",,-1.22%,,,,,,,
03/03/2025,"12,868.95","12,868.95","12,868.95","12,868.95",,-1.75%,,,,,,,
02/28/2025,"13,098.22","13,098.22","13,098.22","13,098.22",,1.60%,,,,,,,
02/27/2025,"12,892.20","12,892.20","12,892.20","12,892.20",,-1.59%,,,,,,,
02/26/2025,"13,099.91","13,099.91","13,099.91","13,099.91",,0.02%,,,,,,,
02/25/2025,"13,097.85","13,097.85","13,097.85","13,097.85",,-0.47%,,,,,,,
02/24/2025,"13,159.21","13,159.21","13,159.21","13,159.21",,-0.49%,,,,,,,
02/21/2025,"13,224.45","13,224.45","13,224.45","13,224.45",,-1.70%,,,,,,,
02/20/2025,"13,453.54","13,453.54","13,453.54","13,453.54",,-0.42%,,,,,,,
02/19/2025,"13,510.29","13,510.29","13,510.29","13,510.29",,0.24%,,,,,,,
02/18/2025,"13,478.02","13,478.02","13,478.02","13,478.02",,0.26%,,,,,,,
02/14/2025,"13,443.10","13,443.10","13,443.10","13,443.10",,0.02%,,,,,,,
02/13/2025,"13,440.93","13,440.93","13,440.93","13,440.93",,1.04%,,,,,,,
02/12/2025,"13,302.10","13,302.10","13,302.10","13,302.10",,-0.26%,,,,,,,
02/11/2025,"13,337.00","13,337.00","13,337.00","13,337.00",,0.04%,,,,,,,
02/10/2025,"13,332.15","13,332.15","13,332.15","13,332.15",,0.69%,,,,,,,
02/07/2025,"13,241.34","13,241.34","13,241.34","13,241.34",,-0.94%,,,,,,,
02/06/2025,"13,366.96","13,366.96","13,366.96","13,366.96",,0.36%,,,,,,,
02/05/2025,"13,318.43","13,318.43","13,318.43","13,318.43",,0.39%,,,,,,,
02/04/2025,"13,266.45","13,266.45","13,266.45","13,266.45",,0.72%,,,,,,,
02/03/2025,"13,171.21","13,171.21","13,171.21","13,171.21",,-0.75%,,,,,,,
01/31/2025,"13,271.38","13,271.38","13,271.38","13,271.38",,-0.50%,,,,,,,
01/30/2025,"13,337.85","13,337.85","13,337.85","13,337.85",,0.53%,,,,,,,
01/29/2025,"13,267.65","13,267.65","13,267.65","13,267.65",,-0.47%,,,,,,,
01/28/2025,"13,329.95","13,329.95","13,329.95","13,329.95",,0.92%,,,,,,,
01/27/2025,"13,208.19","13,208.19","13,208.19","13,208.19",,-1.46%,,,,,,,
01/24/2025,"13,403.51","13,403.51","13,403.51","13,403.51",,-0.28%,,,,,,,
01/23/2025,"13,440.61","13,440.61","13,440.61","13,440.61",,0.53%,,,,,,,
01/22/2025,"13,369.36","13,369.36","13,369.36","13,369.36",,0.62%,,,,,,,
01/21/2025,"13,287.58","13,287.58","13,287.58","13,287.58",,0.88%,,,,,,,
01/17/2025,"13,171.75","13,171.75","13,171.75","13,171.75",,1.00%,,,,,,,
01/16/2025,"13,041.19","13,041.19","13,041.19","13,041.19",,-0.21%,,,,,,,
01/15/2025,"13,068.56","13,068.56","13,068.56","13,068.56",,1.84%,,,,,,,
01/14/2025,"12,832.29","12,832.29","12,832.29","12,832.29",,0.11%,,,,,,,
01/13/2025,"12,817.56","12,817.56","12,817.56","12,817.56",,0.16%,,,,,,,
01/10/2025,"12,797.39","12,797.39","12,797.39","12,797.39",,-1.52%,,,,,,,
01/08/2025,"12,995.13","12,995.13","12,995.13","12,995.13",,0.16%,,,,,,,
01/07/2025,"12,974.59","12,974.59","12,974.59","12,974.59",,-1.11%,,,,,,,
01/06/2025,"13,120.14","13,120.14","13,120.14","13,120.14",,0.56%,,,,,,,
01/03/2025,"13,046.88","13,046.88","13,046.88","13,046.88",,1.27%,,,,,,,
01/02/2025,"12,883.58","12,883.58","12,883.58","12,883.58",,-0.22%,,,,,,,
12/31/2024,"12,911.82","12,911.82","12,911.82","12,911.82",,-0.42%,,,,,,,
12/30/2024,"12,966.22","12,966.22","12,966.22","12,966.22",,-1.07%,,,,,,,
12/27/2024,"13,106.39","13,106.39","13,106.39","13,106.39",,-1.10%,,,,,,,
12/26/2024,"13,251.76","13,251.76","13,251.76","13,251.76",,-0.03%,,,,,,,
12/24/2024,"13,256.07","13,256.07","13,256.07","13,256.07",,1.10%,,,,,,,
12/23/2024,"13,111.30","13,111.30","13,111.30","13,111.30",,0.73%,,,,,,,
12/20/2024,"13,015.66","13,015.66","13,015.66","13,015.66",,1.09%,,,,,,,
12/19/2024,"12,875.09","12,875.09","12,875.09","12,875.09",,-0.09%,,,,,,,
12/18/2024,"12,886.21","12,886.21","12,886.21","12,886.21",,-2.95%,,,,,,,
12/17/2024,"13,277.55","13,277.55","13,277.55","13,277.55",,-0.38%,,,,,,,
12/16/2024,"13,328.78","13,328.78","13,328.78","13,328.78",,0.39%,,,,,,,
12/13/2024,"13,276.56","13,276.56","13,276.56","13,276.56",,0.01%,,,,,,,
12/12/2024,"13,275.24","13,275.24","13,275.24","13,275.24",,-0.54%,,,,,,,
12/11/2024,"13,347.51","13,347.51","13,347.51","13,347.51",,0.82%,,,,,,,
12/10/2024,"13,239.21","13,239.21","13,239.21","13,239.21",,-0.29%,,,,,,,
12/09/2024,"13,278.29","13,278.29","13,278.29","13,278.29",,-0.60%,,,,,,,
12/06/2024,"13,358.50","13,358.50","13,358.50","13,358.50",,0.26%,,,,,,,
12/05/2024,"13,323.74","13,323.74","13,323.74","13,323.74",,-0.18%,,,,,,,
12/04/2024,"13,347.88","13,347.88","13,347.88","13,347.88",,0.61%,,,,,,,
12/03/2024,"13,267.33","13,267.33","13,267.33","13,267.33",,0.05%,,,,,,,
12/02/2024,"13,261.08","13,261.08","13,261.08","13,261.08",,0.26%,,,,,,,
11/29/2024,"13,227.13","13,227.13","13,227.13","13,227.13",,0.57%,,,,,,,
