תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,
06.11.2020,3.262,3.26675,3.27585,3.25435,,-0.07%,,,,,
05.11.2020,3.2642,3.2476,3.2685,3.239,,0.60%,,,,,
04.11.2020,3.2448,3.2668,3.275,3.2335,,-0.56%,,,,,
03.11.2020,3.263,3.2575,3.26995,3.24775,,0.25%,,,,,
02.11.2020,3.255,3.2564,3.2637,3.23785,,0.07%,,,,,
30.10.2020,3.2526,3.26675,3.2844,3.25225,,-0.33%,,,,,
29.10.2020,3.2634,3.2679,3.2813,3.2557,,-0.08%,,,,,
28.10.2020,3.2659,3.24005,3.2756,3.2338,,0.88%,,,,,
27.10.2020,3.2375,3.2359,3.2425,3.2259,,0.10%,,,,,
26.10.2020,3.2344,3.2221,3.23955,3.2151,,0.40%,,,,,
23.10.2020,3.2214,3.224,3.23315,3.2138,,-0.03%,,,,,
22.10.2020,3.2225,3.22795,3.2375,3.21975,,-0.09%,,,,,
21.10.2020,3.2253,3.2047,3.23865,3.19915,,0.71%,,,,,
20.10.2020,3.2026,3.2103,3.2149,3.19405,,-0.16%,,,,,
19.10.2020,3.2078,3.20495,3.22095,3.2019,,0.19%,,,,,
16.10.2020,3.2018,3.2136,3.2297,3.2014,,-0.31%,,,,,
15.10.2020,3.2117,3.2158,3.2297,3.2055,,0.07%,,,,,
14.10.2020,3.2095,3.2139,3.2248,3.206,,-0.07%,,,,,
13.10.2020,3.2119,3.2188,3.2233,3.2043,,-0.15%,,,,,
12.10.2020,3.2168,3.19685,3.2241,3.18985,,0.61%,,,,,
09.10.2020,3.1974,3.19835,3.20685,3.1867,,0.07%,,,,,
08.10.2020,3.1953,3.21245,3.21555,3.1946,,-0.44%,,,,,
07.10.2020,3.2095,3.23955,3.24065,3.20545,,-0.87%,,,,,
06.10.2020,3.2377,3.2224,3.24275,3.2185,,0.53%,,,,,
05.10.2020,3.2205,3.2599,3.2615,3.2193,,-1.14%,,,,,
02.10.2020,3.2578,3.24705,3.2757,3.24045,,0.40%,,,,,
01.10.2020,3.2448,3.2464,3.2553,3.2374,,-0.01%,,,,,
30.09.2020,3.245,3.2606,3.27235,3.23615,,-0.42%,,,,,
29.09.2020,3.2587,3.2842,3.28805,3.25635,,-0.72%,,,,,
28.09.2020,3.2823,3.2964,3.3077,3.2762,,-0.34%,,,,,
25.09.2020,3.2935,3.2994,3.30525,3.2871,,-0.13%,,,,,
24.09.2020,3.2978,3.2872,3.3153,3.28225,,0.39%,,,,,
23.09.2020,3.285,3.2716,3.2962,3.26325,,0.45%,,,,,
22.09.2020,3.2703,3.301,3.3179,3.2674,,-0.88%,,,,,
21.09.2020,3.2993,3.2676,3.31705,3.2673,,1.02%,,,,,
18.09.2020,3.266,3.27075,3.2838,3.26405,,-0.09%,,,,,
17.09.2020,3.269,3.2587,3.27995,3.25165,,0.37%,,,,,
16.09.2020,3.257,3.24855,3.26395,3.24125,,0.29%,,,,,
15.09.2020,3.2475,3.2494,3.25455,3.22805,,0.00%,,,,,
14.09.2020,3.2475,3.2568,3.26705,3.2379,,-0.30%,,,,,
11.09.2020,3.2572,3.22555,3.2701,3.21835,,1.05%,,,,,
10.09.2020,3.2235,3.19855,3.233,3.19655,,0.84%,,,,,
09.09.2020,3.1967,3.19975,3.21425,3.1944,,-0.04%,,,,,
08.09.2020,3.1981,3.1798,3.20605,3.17685,,0.66%,,,,,
07.09.2020,3.177,3.1727,3.18615,3.17,,0.24%,,,,,
04.09.2020,3.1694,3.1692,3.17955,3.16,,0.07%,,,,,
03.09.2020,3.1672,3.16765,3.17985,3.15715,,0.06%,,,,,
02.09.2020,3.1654,3.17625,3.18155,3.1633,,-0.29%,,,,,
01.09.2020,3.1747,3.1652,3.179,3.1586,,0.34%,,,,,
31.08.2020,3.164,3.1885,3.19305,3.1586,,-0.70%,,,,,
28.08.2020,3.1862,3.16465,3.1987,3.15235,,0.74%,,,,,
27.08.2020,3.1628,3.20785,3.2142,3.1593,,-1.36%,,,,,
26.08.2020,3.2064,3.19615,3.2099,3.19185,,0.36%,,,,,
25.08.2020,3.1949,3.2106,3.216,3.18965,,-0.44%,,,,,
24.08.2020,3.2089,3.21485,3.2217,3.20925,,-0.17%,,,,,
21.08.2020,3.2143,3.215,3.22965,3.20695,,0.04%,,,,,
20.08.2020,3.213,3.2082,3.2169,3.2036,,0.21%,,,,,
19.08.2020,3.2064,3.2258,3.23395,3.20495,,-0.59%,,,,,
18.08.2020,3.2253,3.21115,3.23135,3.20785,,0.50%,,,,,
17.08.2020,3.2093,3.19315,3.21535,3.19055,,0.60%,,,,,
14.08.2020,3.1901,3.18445,3.20115,3.18005,,0.25%,,,,,
13.08.2020,3.182,3.1893,3.1994,3.1764,,-0.16%,,,,,
12.08.2020,3.1872,3.20575,3.20625,3.18135,,-0.52%,,,,,
11.08.2020,3.2037,3.2162,3.2214,3.19365,,-0.31%,,,,,
10.08.2020,3.2136,3.21925,3.23425,3.20465,,-0.14%,,,,,
07.08.2020,3.218,3.2238,3.23095,3.21555,,-0.12%,,,,,
06.08.2020,3.222,3.22365,3.2356,3.21935,,0.05%,,,,,
05.08.2020,3.2203,3.23215,3.2415,3.21835,,-0.23%,,,,,
04.08.2020,3.2277,3.2189,3.2355,3.2081,,0.42%,,,,,
03.08.2020,3.2142,3.2134,3.23735,3.2007,,-0.01%,,,,,
31.07.2020,3.2145,3.25005,3.2704,3.21065,,-1.08%,,,,,
30.07.2020,3.2495,3.24375,3.2536,3.2299,,0.23%,,,,,
29.07.2020,3.2421,3.24645,3.2534,3.2354,,-0.07%,,,,,
28.07.2020,3.2444,3.2413,3.2556,3.22935,,0.16%,,,,,
27.07.2020,3.2391,3.2129,3.24885,3.21075,,0.82%,,,,,
24.07.2020,3.2126,3.1961,3.2328,3.1929,,0.56%,,,,,
23.07.2020,3.1947,3.19495,3.20285,3.18515,,0.04%,,,,,
22.07.2020,3.1934,3.2013,3.20605,3.18745,,-0.16%,,,,,
21.07.2020,3.1984,3.19325,3.20495,3.18005,,0.24%,,,,,
20.07.2020,3.1906,3.2058,3.2096,3.1886,,-0.43%,,,,,
17.07.2020,3.2044,3.21405,3.2202,3.20085,,-0.24%,,,,,
16.07.2020,3.2122,3.20525,3.2185,3.19655,,0.27%,,,,,
15.07.2020,3.2037,3.20815,3.21515,3.19885,,-0.04%,,,,,
14.07.2020,3.2051,3.2131,3.2227,3.1984,,-0.22%,,,,,
13.07.2020,3.2121,3.2323,3.23735,3.20165,,-0.66%,,,,,
10.07.2020,3.2335,3.22155,3.2431,3.21525,,0.41%,,,,,
09.07.2020,3.2202,3.2174,3.22285,3.2013,,0.14%,,,,,
08.07.2020,3.2157,3.2076,3.21845,3.20055,,0.29%,,,,,
07.07.2020,3.2064,3.22125,3.22535,3.1974,,-0.39%,,,,,
06.07.2020,3.2188,3.19705,3.22265,3.18495,,0.74%,,,,,
03.07.2020,3.1952,3.2021,3.2045,3.18915,,-0.17%,,,,,
02.07.2020,3.2007,3.21285,3.2174,3.19475,,-0.29%,,,,,
01.07.2020,3.2101,3.20935,3.2224,3.1998,,0.08%,,,,,
30.06.2020,3.2075,3.2082,3.2256,3.19925,,0.01%,,,,,
29.06.2020,3.2072,3.2011,3.2134,3.18715,,0.26%,,,,,
26.06.2020,3.1989,3.20465,3.2177,3.19475,,-0.12%,,,,,
25.06.2020,3.2026,3.21465,3.22625,3.20215,,-0.32%,,,,,
24.06.2020,3.2129,3.21745,3.2252,3.20675,,-0.11%,,,,,
23.06.2020,3.2165,3.2182,3.2296,3.1994,,0.00%,,,,,
22.06.2020,3.2164,3.2253,3.2396,3.21365,,-0.32%,,,,,
19.06.2020,3.2267,3.2262,3.23485,3.2157,,0.03%,,,,,
18.06.2020,3.2258,3.22775,3.2403,3.21435,,0.04%,,,,,
17.06.2020,3.2245,3.2237,3.2319,3.2071,,0.07%,,,,,
16.06.2020,3.2224,3.24065,3.2425,3.2075,,-0.52%,,,,,
15.06.2020,3.2394,3.23895,3.2647,3.2346,,0.13%,,,,,
12.06.2020,3.2353,3.24485,3.2555,3.2191,,-0.23%,,,,,
11.06.2020,3.2429,3.20865,3.2473,3.2044,,1.11%,,,,,
10.06.2020,3.2074,3.20135,3.22085,3.1925,,0.25%,,,,,
09.06.2020,3.1994,3.1818,3.2112,3.1803,,0.59%,,,,,
08.06.2020,3.1807,3.1657,3.1896,3.14675,,0.54%,,,,,
05.06.2020,3.1637,3.1667,3.16835,3.1459,,-0.05%,,,,,
04.06.2020,3.1652,3.19155,3.1982,3.1612,,-0.77%,,,,,
03.06.2020,3.1899,3.20075,3.20625,3.18305,,-0.25%,,,,,
02.06.2020,3.198,3.24825,3.25005,3.18925,,-1.49%,,,,,
01.06.2020,3.2464,3.2566,3.27425,3.2411,,-0.18%,,,,,
29.05.2020,3.2523,3.26105,3.2798,3.24815,,-0.19%,,,,,
28.05.2020,3.2586,3.2486,3.2678,3.23765,,0.36%,,,,,
27.05.2020,3.247,3.2646,3.2738,3.23985,,-0.49%,,,,,
26.05.2020,3.2631,3.27505,3.27845,3.255,,-0.31%,,,,,
25.05.2020,3.2731,3.2818,3.2824,3.26355,,-0.19%,,,,,
22.05.2020,3.2793,3.27285,3.2892,3.2679,,0.26%,,,,,
21.05.2020,3.2707,3.267,3.274,3.25645,,0.18%,,,,,
20.05.2020,3.2647,3.26275,3.27445,3.2492,,0.13%,,,,,
19.05.2020,3.2606,3.28815,3.2944,3.2514,,-0.80%,,,,,
18.05.2020,3.2869,3.30505,3.30945,3.28295,,-0.47%,,,,,
15.05.2020,3.3024,3.3027,3.31045,3.2939,,0.05%,,,,,
14.05.2020,3.3008,3.3008,3.33015,3.2957,,0.05%,,,,,
13.05.2020,3.2992,3.2806,3.30255,3.2752,,0.63%,,,,,
12.05.2020,3.2787,3.25995,3.2823,3.2588,,0.64%,,,,,
11.05.2020,3.2577,3.2884,3.2947,3.25415,,-0.97%,,,,,
08.05.2020,3.2896,3.30095,3.30545,3.2833,,-0.29%,,,,,
07.05.2020,3.2991,3.31355,3.31955,3.2916,,-0.39%,,,,,
06.05.2020,3.3121,3.299,3.3205,3.29755,,0.45%,,,,,
05.05.2020,3.2971,3.30555,3.3162,3.2922,,-0.23%,,,,,
04.05.2020,3.3046,3.27755,3.32145,3.2774,,0.80%,,,,,
01.05.2020,3.2783,3.25235,3.28995,3.2456,,0.84%,,,,,
30.04.2020,3.2509,3.27995,3.29175,3.2406,,-0.83%,,,,,
29.04.2020,3.2781,3.2785,3.3027,3.27355,,0.05%,,,,,
28.04.2020,3.2765,3.2676,3.29465,3.2556,,0.41%,,,,,
27.04.2020,3.263,3.27385,3.28555,3.2632,,-0.42%,,,,,
24.04.2020,3.2768,3.28595,3.2909,3.2614,,-0.22%,,,,,
23.04.2020,3.2841,3.28765,3.31625,3.27165,,-0.06%,,,,,
22.04.2020,3.286,3.30125,3.31045,3.27205,,-0.44%,,,,,
21.04.2020,3.3006,3.30755,3.3286,3.2949,,-0.19%,,,,,
20.04.2020,3.307,3.33785,3.3399,3.29025,,-0.80%,,,,,
17.04.2020,3.3336,3.32625,3.34795,3.31855,,0.24%,,,,,
16.04.2020,3.3257,3.35445,3.3609,3.3254,,-0.80%,,,,,
15.04.2020,3.3526,3.34405,3.36945,3.34165,,0.31%,,,,,
14.04.2020,3.3422,3.31685,3.3523,3.30095,,0.82%,,,,,
13.04.2020,3.315,3.29725,3.328,3.29605,,0.57%,,,,,
10.04.2020,3.2962,3.2978,3.31295,3.2893,,-0.05%,,,,,
09.04.2020,3.2977,3.29705,3.31115,3.28465,,0.08%,,,,,
08.04.2020,3.2952,3.29585,3.31465,3.2873,,0.05%,,,,,
07.04.2020,3.2934,3.2834,3.31375,3.27195,,0.38%,,,,,
06.04.2020,3.2809,3.35185,3.3562,3.2807,,-1.99%,,,,,
03.04.2020,3.3474,3.35415,3.3723,3.34165,,-0.13%,,,,,
02.04.2020,3.3516,3.3629,3.41415,3.35005,,-0.28%,,,,,
01.04.2020,3.3609,3.2969,3.372,3.2843,,2.00%,,,,,
31.03.2020,3.2951,3.31105,3.31315,3.2662,,-0.44%,,,,,
30.03.2020,3.3095,3.30705,3.33775,3.29785,,0.14%,,,,,
27.03.2020,3.3049,3.2797,3.33145,3.276,,0.85%,,,,,
26.03.2020,3.2772,3.2571,3.30845,3.2507,,0.77%,,,,,
25.03.2020,3.2521,3.2495,3.28265,3.2125,,0.14%,,,,,
24.03.2020,3.2474,3.33285,3.352,3.22775,,-2.34%,,,,,
23.03.2020,3.3251,3.24935,3.37125,3.24505,,2.22%,,,,,
20.03.2020,3.2528,3.2849,3.32315,3.22835,,-0.76%,,,,,
19.03.2020,3.2777,3.44275,3.49375,3.2822,,-4.74%,,,,,
18.03.2020,3.4408,3.54385,3.60545,3.437,,-2.86%,,,,,
17.03.2020,3.542,3.5609,3.63825,3.51465,,-0.47%,,,,,
16.03.2020,3.5589,3.3961,3.5789,3.3961,,4.83%,,,,,
13.03.2020,3.3948,3.49215,3.49785,3.38325,,-2.73%,,,,,
12.03.2020,3.4902,3.4081,3.51295,3.399,,2.46%,,,,,
11.03.2020,3.4065,3.342,3.41985,3.3405,,1.96%,,,,,
10.03.2020,3.3409,3.44055,3.45575,3.3321,,-2.83%,,,,,
09.03.2020,3.4383,3.3225,3.47025,3.3219,,3.95%,,,,,
06.03.2020,3.3075,3.28085,3.32565,3.27265,,0.84%,,,,,
05.03.2020,3.2799,3.20845,3.287,3.20275,,2.27%,,,,,
04.03.2020,3.2072,3.2209,3.2301,3.19725,,-0.41%,,,,,
03.03.2020,3.2204,3.211,3.23525,3.18815,,0.34%,,,,,
02.03.2020,3.2096,3.22825,3.2519,3.1927,,0.12%,,,,,
28.02.2020,3.2058,3.1557,3.2403,3.15165,,1.65%,,,,,
27.02.2020,3.1539,3.1113,3.15725,3.10625,,1.43%,,,,,
26.02.2020,3.1095,3.1185,3.1254,3.09995,,-0.23%,,,,,
25.02.2020,3.1166,3.0959,3.1285,3.08625,,0.71%,,,,,
24.02.2020,3.0945,3.0615,3.10635,3.05655,,1.12%,,,,,
21.02.2020,3.0602,3.0557,3.07465,3.05365,,0.20%,,,,,
20.02.2020,3.0541,3.07605,3.08355,3.05345,,-0.66%,,,,,
19.02.2020,3.0744,3.1134,3.1149,3.0712,,-1.19%,,,,,
18.02.2020,3.1114,3.1134,3.1246,3.1099,,-0.01%,,,,,
17.02.2020,3.1117,3.12295,3.12775,3.10975,,-0.28%,,,,,
14.02.2020,3.1205,3.11865,3.12975,3.11215,,0.14%,,,,,
13.02.2020,3.1162,3.117,3.13505,3.11495,,0.00%,,,,,
12.02.2020,3.1161,3.11235,3.12185,3.09995,,0.19%,,,,,
11.02.2020,3.1101,3.11575,3.1181,3.09215,,-0.14%,,,,,
10.02.2020,3.1144,3.12115,3.12955,3.11235,,-0.27%,,,,,
07.02.2020,3.1229,3.11605,3.13045,3.10965,,0.25%,,,,,
06.02.2020,3.115,3.1342,3.1375,3.11525,,-0.53%,,,,,
05.02.2020,3.1317,3.14895,3.1549,3.1318,,-0.45%,,,,,
04.02.2020,3.1457,3.16795,3.1736,3.14515,,-0.62%,,,,,
03.02.2020,3.1652,3.1834,3.18475,3.1651,,-0.53%,,,,,
31.01.2020,3.182,3.16525,3.18695,3.15825,,0.57%,,,,,
30.01.2020,3.1639,3.16605,3.17835,3.16255,,-0.03%,,,,,
29.01.2020,3.165,3.1642,3.17425,3.1585,,0.08%,,,,,
28.01.2020,3.1625,3.17665,3.181,3.1618,,-0.37%,,,,,
27.01.2020,3.1743,3.16395,3.18085,3.1608,,0.44%,,,,,
24.01.2020,3.1605,3.1569,3.16705,3.1475,,0.16%,,,,,
23.01.2020,3.1553,3.15095,3.16515,3.14885,,0.18%,,,,,
22.01.2020,3.1496,3.14575,3.1551,3.1353,,0.17%,,,,,
21.01.2020,3.1441,3.13725,3.14885,3.1349,,0.27%,,,,,
20.01.2020,3.1357,3.1364,3.14585,3.13425,,-0.03%,,,,,
17.01.2020,3.1365,3.13825,3.1417,3.13235,,0.04%,,,,,
16.01.2020,3.1352,3.14615,3.14885,3.13415,,-0.28%,,,,,
15.01.2020,3.1439,3.15115,3.1568,3.14015,,-0.19%,,,,,
14.01.2020,3.1498,3.15065,3.158,3.14125,,0.05%,,,,,
13.01.2020,3.1481,3.1667,3.1679,3.1491,,-0.54%,,,,,
10.01.2020,3.1652,3.1601,3.171,3.1554,,0.25%,,,,,
09.01.2020,3.1574,3.172,3.17605,3.15785,,-0.38%,,,,,
08.01.2020,3.1696,3.1989,3.2264,3.1647,,-0.80%,,,,,
07.01.2020,3.1952,3.20505,3.20965,3.18875,,-0.32%,,,,,
06.01.2020,3.2056,3.223,3.23015,3.20255,,-0.40%,,,,,
03.01.2020,3.2185,3.1758,3.22795,3.1734,,1.44%,,,,,
02.01.2020,3.1729,3.18015,3.1906,3.1686,,-0.20%,,,,,
01.01.2020,3.1792,3.17965,3.1829,3.1787,,0.04%,,,,,
31.12.2019,3.1778,3.1785,3.18975,3.1759,,0.05%,,,,,
30.12.2019,3.1761,3.1589,3.18395,3.15795,,0.58%,,,,,
27.12.2019,3.1579,3.1644,3.1731,3.15415,,-0.16%,,,,,
26.12.2019,3.163,3.17655,3.1777,3.16095,,-0.32%,,,,,
25.12.2019,3.1732,3.1779,3.18105,3.1636,,-0.06%,,,,,
24.12.2019,3.175,3.1749,3.18095,3.1655,,0.04%,,,,,
23.12.2019,3.1737,3.1791,3.18155,3.17025,,-0.05%,,,,,
20.12.2019,3.1754,3.18185,3.18435,3.1732,,-0.15%,,,,,
19.12.2019,3.1801,3.19175,3.1944,3.17885,,-0.33%,,,,,
18.12.2019,3.1905,3.18545,3.19985,3.1847,,0.20%,,,,,
17.12.2019,3.184,3.1938,3.19515,3.18235,,-0.21%,,,,,
16.12.2019,3.1906,3.18175,3.19865,3.1812,,0.25%,,,,,
13.12.2019,3.1827,3.18085,3.19075,3.16685,,0.12%,,,,,
12.12.2019,3.1789,3.1965,3.2091,3.1783,,-0.50%,,,,,
11.12.2019,3.1948,3.19835,3.20475,3.19055,,-0.07%,,,,,
10.12.2019,3.197,3.1948,3.2026,3.18525,,0.16%,,,,,
09.12.2019,3.1918,3.1909,3.20285,3.1894,,0.01%,,,,,
06.12.2019,3.1914,3.18565,3.1983,3.18295,,0.23%,,,,,
05.12.2019,3.184,3.19185,3.1941,3.1781,,-0.18%,,,,,
04.12.2019,3.1896,3.2069,3.2197,3.1853,,-0.48%,,,,,
03.12.2019,3.2051,3.18865,3.21215,3.18095,,0.62%,,,,,
02.12.2019,3.1855,3.17185,3.19285,3.1637,,0.44%,,,,,
29.11.2019,3.1716,3.17505,3.1814,3.16385,,-0.05%,,,,,
28.11.2019,3.1732,3.16335,3.1795,3.1607,,0.35%,,,,,
27.11.2019,3.162,3.17905,3.18435,3.1604,,-0.37%,,,,,
26.11.2019,3.1739,3.18345,3.19595,3.1686,,-0.24%,,,,,
25.11.2019,3.1815,3.1942,3.19515,3.1682,,-0.32%,,,,,
22.11.2019,3.1917,3.1897,3.1973,3.18125,,0.13%,,,,,
21.11.2019,3.1877,3.19605,3.20515,3.17535,,-0.19%,,,,,
20.11.2019,3.1937,3.19145,3.2055,3.188,,0.13%,,,,,
19.11.2019,3.1897,3.18425,3.19405,3.17745,,0.24%,,,,,
18.11.2019,3.182,3.19155,3.1956,3.16875,,-0.28%,,,,,
15.11.2019,3.1909,3.2133,3.2143,3.19,,-0.62%,,,,,
14.11.2019,3.2109,3.20975,3.21875,3.1998,,0.13%,,,,,
13.11.2019,3.2066,3.21395,3.2226,3.20475,,-0.14%,,,,,
12.11.2019,3.2111,3.2113,3.22555,3.20395,,0.06%,,,,,
11.11.2019,3.2091,3.19835,3.21785,3.1959,,0.47%,,,,,
08.11.2019,3.194,3.19875,3.20555,3.18845,,-0.06%,,,,,
07.11.2019,3.1958,3.2023,3.2168,3.18855,,-0.12%,,,,,
06.11.2019,3.1995,3.1964,3.21065,3.1941,,0.09%,,,,,
05.11.2019,3.1967,3.23475,3.23595,3.1944,,-1.12%,,,,,
04.11.2019,3.2329,3.2622,3.2625,3.23125,,-0.84%,,,,,
01.11.2019,3.2604,3.26095,3.26765,3.25625,,0.04%,,,,,
31.10.2019,3.259,3.24165,3.2698,3.2356,,0.59%,,,,,
30.10.2019,3.2398,3.2372,3.2464,3.23415,,0.12%,,,,,
29.10.2019,3.2358,3.24185,3.25255,3.23535,,-0.13%,,,,,
28.10.2019,3.2399,3.2521,3.2541,3.2387,,-0.35%,,,,,
25.10.2019,3.2512,3.25545,3.2599,3.2501,,-0.14%,,,,,
24.10.2019,3.2558,3.24665,3.25875,3.2336,,0.39%,,,,,
23.10.2019,3.2433,3.25745,3.2693,3.2428,,-0.36%,,,,,
22.10.2019,3.255,3.26025,3.2652,3.25155,,-0.13%,,,,,
21.10.2019,3.2591,3.2633,3.2723,3.24735,,-0.08%,,,,,
18.10.2019,3.2616,3.26005,3.26985,3.2481,,0.13%,,,,,
17.10.2019,3.2573,3.2485,3.2637,3.23715,,0.41%,,,,,
16.10.2019,3.244,3.23295,3.26045,3.23105,,0.38%,,,,,
15.10.2019,3.2318,3.2392,3.257,3.2291,,-0.15%,,,,,
14.10.2019,3.2365,3.2318,3.24765,3.2263,,0.28%,,,,,
11.10.2019,3.2274,3.24905,3.25405,3.22365,,-0.59%,,,,,
10.10.2019,3.2466,3.26065,3.2741,3.24815,,-0.33%,,,,,
09.10.2019,3.2574,3.2745,3.27895,3.2556,,-0.48%,,,,,
08.10.2019,3.2731,3.2737,3.2873,3.26255,,0.05%,,,,,
07.10.2019,3.2714,3.2567,3.28685,3.25055,,0.54%,,,,,
04.10.2019,3.2537,3.267,3.27425,3.2471,,-0.36%,,,,,
03.10.2019,3.2656,3.2576,3.28685,3.253,,0.34%,,,,,
02.10.2019,3.2546,3.23415,3.26125,3.2247,,0.77%,,,,,
01.10.2019,3.2296,3.2171,3.2363,3.20715,,0.49%,,,,,
30.09.2019,3.2138,3.2276,3.23165,3.2129,,-0.30%,,,,,
27.09.2019,3.2236,3.23455,3.2426,3.2167,,-0.26%,,,,,
26.09.2019,3.2321,3.2544,3.2744,3.23005,,-0.61%,,,,,
25.09.2019,3.2521,3.2665,3.27,3.24835,,-0.37%,,,,,
24.09.2019,3.2642,3.26715,3.27145,3.2434,,-0.04%,,,,,
23.09.2019,3.2656,3.2732,3.2831,3.2605,,-0.20%,,,,,
20.09.2019,3.2721,3.25575,3.27535,3.2517,,0.54%,,,,,
19.09.2019,3.2544,3.2612,3.2809,3.2472,,-0.14%,,,,,
18.09.2019,3.2589,3.27945,3.2817,3.25565,,-0.55%,,,,,
17.09.2019,3.2769,3.27975,3.2929,3.27165,,0.00%,,,,,
16.09.2019,3.2768,3.2785,3.2883,3.2641,,0.40%,,,,,
13.09.2019,3.2638,3.2706,3.2736,3.2583,,-0.08%,,,,,
12.09.2019,3.2663,3.28435,3.303,3.2653,,-0.46%,,,,,
11.09.2019,3.2814,3.2952,3.29915,3.2825,,-0.35%,,,,,
10.09.2019,3.2929,3.28835,3.30695,3.28145,,0.24%,,,,,
09.09.2019,3.2851,3.2984,3.3009,3.2873,,-0.22%,,,,,
06.09.2019,3.2925,3.2926,3.30065,3.28215,,0.09%,,,,,
05.09.2019,3.2896,3.31435,3.3212,3.278,,-0.70%,,,,,
04.09.2019,3.3127,3.34225,3.346,3.3132,,-0.83%,,,,,
03.09.2019,3.3405,3.3327,3.3508,3.3262,,0.27%,,,,,
02.09.2019,3.3316,3.32295,3.33805,3.32105,,0.37%,,,,,
30.08.2019,3.3192,3.3156,3.3302,3.31075,,0.20%,,,,,
29.08.2019,3.3125,3.3227,3.33555,3.31055,,-0.26%,,,,,
28.08.2019,3.3213,3.3289,3.34355,3.31815,,-0.26%,,,,,
27.08.2019,3.3298,3.3169,3.33375,3.3137,,0.47%,,,,,
26.08.2019,3.3143,3.3379,3.3596,3.3031,,-0.40%,,,,,
23.08.2019,3.3275,3.305,3.33655,3.289,,0.78%,,,,,
22.08.2019,3.3018,3.30525,3.31795,3.29835,,-0.02%,,,,,
21.08.2019,3.3026,3.32245,3.3226,3.303,,-0.55%,,,,,
20.08.2019,3.3208,3.30655,3.3245,3.30445,,0.50%,,,,,
19.08.2019,3.3042,3.33245,3.34025,3.30405,,-0.74%,,,,,
16.08.2019,3.3288,3.3359,3.34065,3.3269,,-0.17%,,,,,
15.08.2019,3.3345,3.3247,3.34445,3.29025,,0.38%,,,,,
14.08.2019,3.3218,3.26435,3.3321,3.26245,,1.84%,,,,,
13.08.2019,3.2618,3.30025,3.3277,3.2545,,-1.10%,,,,,
12.08.2019,3.298,3.29445,3.3215,3.2898,,0.26%,,,,,
09.08.2019,3.2894,3.28095,3.30335,3.27745,,0.33%,,,,,
08.08.2019,3.2786,3.27315,3.2889,3.2711,,0.24%,,,,,
07.08.2019,3.2708,3.2752,3.29675,3.2721,,-0.04%,,,,,
06.08.2019,3.2721,3.2918,3.30705,3.25735,,-0.55%,,,,,
05.08.2019,3.2901,3.2749,3.30585,3.2725,,0.45%,,,,,
02.08.2019,3.2754,3.27215,3.2871,3.25975,,0.17%,,,,,
01.08.2019,3.2698,3.2282,3.2747,3.2128,,1.31%,,,,,
31.07.2019,3.2275,3.215,3.23085,3.1972,,0.44%,,,,,
30.07.2019,3.2133,3.23535,3.2438,3.2114,,-0.68%,,,,,
29.07.2019,3.2353,3.2414,3.24955,3.23145,,-0.15%,,,,,
26.07.2019,3.24,3.2492,3.251,3.23195,,-0.21%,,,,,
25.07.2019,3.2469,3.2575,3.26565,3.2427,,-0.25%,,,,,
24.07.2019,3.2552,3.27025,3.28095,3.25495,,-0.37%,,,,,
23.07.2019,3.2672,3.27025,3.2769,3.2591,,-0.02%,,,,,
22.07.2019,3.268,3.28655,3.2868,3.26425,,-0.49%,,,,,
19.07.2019,3.2842,3.29325,3.2949,3.2786,,-0.22%,,,,,
18.07.2019,3.2914,3.28065,3.2987,3.2785,,0.39%,,,,,
17.07.2019,3.2786,3.2781,3.2824,3.2684,,0.06%,,,,,
16.07.2019,3.2767,3.2897,3.2931,3.27345,,-0.33%,,,,,
15.07.2019,3.2874,3.2923,3.2965,3.2725,,-0.06%,,,,,
12.07.2019,3.2895,3.2741,3.2966,3.2703,,0.54%,,,,,
11.07.2019,3.2717,3.27405,3.29285,3.2717,,-0.04%,,,,,
10.07.2019,3.273,3.2783,3.28535,3.27175,,-0.06%,,,,,
09.07.2019,3.2751,3.2849,3.2871,3.2696,,-0.20%,,,,,
08.07.2019,3.2817,3.2972,3.30535,3.27985,,-0.38%,,,,,
05.07.2019,3.2943,3.30515,3.3066,3.28755,,-0.24%,,,,,
04.07.2019,3.3022,3.3096,3.3155,3.30185,,-0.13%,,,,,
03.07.2019,3.3064,3.3131,3.32645,3.30555,,-0.11%,,,,,
02.07.2019,3.3101,3.303,3.31545,3.29815,,0.27%,,,,,
01.07.2019,3.3013,3.30505,3.3054,3.28705,,-0.12%,,,,,
28.06.2019,3.3053,3.3139,3.3232,3.3058,,-0.19%,,,,,
27.06.2019,3.3116,3.3317,3.33715,3.31115,,-0.60%,,,,,
26.06.2019,3.3316,3.3582,3.3613,3.32825,,-0.72%,,,,,
25.06.2019,3.3559,3.35625,3.37085,3.3482,,0.11%,,,,,
24.06.2019,3.3522,3.3668,3.37105,3.3498,,-0.44%,,,,,
21.06.2019,3.367,3.34615,3.3829,3.34225,,0.68%,,,,,
20.06.2019,3.3441,3.31945,3.35135,3.3165,,0.81%,,,,,
19.06.2019,3.3171,3.3237,3.3364,3.3158,,-0.16%,,,,,
18.06.2019,3.3223,3.32445,3.34395,3.32205,,0.02%,,,,,
