תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,,
30.01.2014,5.7617,5.767,5.7791,5.7341,,-0.25%,,,,,,,,
29.01.2014,5.7763,5.7889,5.8195,5.7492,,-0.37%,,,,,,,,
28.01.2014,5.7977,5.7878,5.824,5.7672,,0.02%,,,,,,,,
27.01.2014,5.7965,5.7515,5.806,5.7416,,0.59%,,,,,,,,
24.01.2014,5.7626,5.7872,5.8102,5.7361,,-0.57%,,,,,,,,
23.01.2014,5.7958,5.7805,5.8098,5.7687,,0.12%,,,,,,,,
22.01.2014,5.7891,5.7384,5.8018,5.7263,,0.72%,,,,,,,,
21.01.2014,5.7477,5.7252,5.7726,5.718,,0.23%,,,,,,,,
20.01.2014,5.7343,5.7222,5.7538,5.7101,,-0.14%,,,,,,,,
17.01.2014,5.7425,5.6992,5.7532,5.6815,,0.61%,,,,,,,,
16.01.2014,5.7077,5.7009,5.7258,5.6863,,-0.03%,,,,,,,,
15.01.2014,5.7094,5.7188,5.7357,5.6762,,-0.32%,,,,,,,,
14.01.2014,5.728,5.7037,5.7481,5.6982,,0.26%,,,,,,,,
13.01.2014,5.7133,5.7433,5.7637,5.6971,,-0.49%,,,,,,,,
10.01.2014,5.7416,5.7512,5.7701,5.715,,-0.32%,,,,,,,,
09.01.2014,5.7601,5.7579,5.7872,5.7439,,-0.12%,,,,,,,,
08.01.2014,5.7668,5.7441,5.7846,5.7345,,0.25%,,,,,,,,
07.01.2014,5.7527,5.7352,5.7681,5.7183,,0.15%,,,,,,,,
06.01.2014,5.744,5.7448,5.758,5.7094,,-0.23%,,,,,,,,
03.01.2014,5.7571,5.7328,5.7791,5.7183,,0.26%,,,,,,,,
02.01.2014,5.742,5.7364,5.8004,5.7219,,-0.14%,,,,,,,,
01.01.2014,5.75,5.739,5.7607,5.7208,,0.09%,,,,,,,,
31.12.2013,5.745,5.7296,5.7563,5.7095,,0.11%,,,,,,,,
30.12.2013,5.7386,5.733,5.7668,5.7113,,-0.06%,,,,,,,,
27.12.2013,5.7418,5.7154,5.7816,5.7123,,0.31%,,,,,,,,
26.12.2013,5.7241,5.6928,5.7492,5.6921,,0.31%,,,,,,,,
25.12.2013,5.7063,5.7003,5.7184,5.6689,,-0.05%,,,,,,,,
24.12.2013,5.7094,5.715,5.73,5.6756,,-0.26%,,,,,,,,
23.12.2013,5.7242,5.7125,5.7536,5.6837,,0.02%,,,,,,,,
20.12.2013,5.7229,5.743,5.767,5.7076,,-0.50%,,,,,,,,
19.12.2013,5.7515,5.7524,5.7691,5.7311,,-0.16%,,,,,,,,
18.12.2013,5.7608,5.697,5.7781,5.6942,,0.96%,,,,,,,,
17.12.2013,5.7062,5.7095,5.7482,5.6822,,-0.21%,,,,,,,,
16.12.2013,5.7181,5.702,5.7388,5.6882,,0.19%,,,,,,,,
13.12.2013,5.7073,5.72,5.7384,5.6824,,-0.37%,,,,,,,,
12.12.2013,5.7286,5.744,5.7789,5.7063,,-0.42%,,,,,,,,
11.12.2013,5.7525,5.738,5.774,5.7144,,0.10%,,,,,,,,
10.12.2013,5.7466,5.7303,5.7611,5.7235,,0.14%,,,,,,,,
09.12.2013,5.7388,5.7167,5.7523,5.7066,,0.22%,,,,,,,,
06.12.2013,5.7263,5.7349,5.7591,5.7051,,-0.29%,,,,,,,,
05.12.2013,5.7429,5.7632,5.7868,5.7208,,-0.51%,,,,,,,,
04.12.2013,5.7722,5.7713,5.7895,5.7451,,-0.04%,,,,,,,,
03.12.2013,5.7745,5.7597,5.794,5.7556,,0.10%,,,,,,,,
02.12.2013,5.7686,5.7514,5.8013,5.7397,,0.02%,,,,,,,,
29.11.2013,5.7673,5.7536,5.7814,5.7341,,0.10%,,,,,,,,
28.11.2013,5.7613,5.7617,5.7946,5.7366,,-0.16%,,,,,,,,
27.11.2013,5.7706,5.7332,5.7866,5.7192,,0.49%,,,,,,,,
26.11.2013,5.7424,5.7165,5.752,5.7062,,0.29%,,,,,,,,
25.11.2013,5.7256,5.7683,5.7859,5.7149,,-0.89%,,,,,,,,
22.11.2013,5.7771,5.7571,5.7912,5.747,,0.19%,,,,,,,,
21.11.2013,5.766,5.7314,5.7759,5.7143,,0.45%,,,,,,,,
20.11.2013,5.74,5.6763,5.7619,5.6666,,0.99%,,,,,,,,
19.11.2013,5.6836,5.6624,5.6953,5.648,,0.24%,,,,,,,,
18.11.2013,5.67,5.671,5.6973,5.6529,,-0.11%,,,,,,,,
15.11.2013,5.6763,5.6437,5.6844,5.6385,,0.42%,,,,,,,,
14.11.2013,5.6524,5.6432,5.688,5.6335,,0.01%,,,,,,,,
13.11.2013,5.6517,5.6074,5.6692,5.5973,,0.63%,,,,,,,,
12.11.2013,5.6161,5.6417,5.6583,5.5918,,-0.60%,,,,,,,,
11.11.2013,5.6502,5.6642,5.6748,5.6284,,-0.27%,,,,,,,,
08.11.2013,5.6654,5.6829,5.7045,5.6417,,-0.46%,,,,,,,,
07.11.2013,5.6913,5.6659,5.7059,5.6562,,0.28%,,,,,,,,
06.11.2013,5.6752,5.6645,5.6986,5.6568,,0.03%,,,,,,,,
05.11.2013,5.6733,5.6253,5.6882,5.621,,0.70%,,,,,,,,
04.11.2013,5.6337,5.6216,5.6514,5.6046,,0.02%,,,,,,,,
01.11.2013,5.6326,5.6478,5.6719,5.609,,-0.43%,,,,,,,,
31.10.2013,5.6567,5.6369,5.6694,5.6204,,0.21%,,,,,,,,
30.10.2013,5.6449,5.6318,5.6671,5.6221,,0.08%,,,,,,,,
29.10.2013,5.6405,5.6774,5.6936,5.6254,,-0.80%,,,,,,,,
28.10.2013,5.6859,5.6944,5.7432,5.6705,,-0.34%,,,,,,,,
25.10.2013,5.7055,5.6984,5.7428,5.6821,,-0.02%,,,,,,,,
24.10.2013,5.7066,5.6793,5.7315,5.6691,,0.33%,,,,,,,,
23.10.2013,5.6881,5.6905,5.7155,5.6658,,-0.20%,,,,,,,,
22.10.2013,5.6993,5.7003,5.7155,5.6736,,-0.17%,,,,,,,,
21.10.2013,5.7091,5.6965,5.7366,5.6765,,-0.23%,,,,,,,,
18.10.2013,5.722,5.693,5.7331,5.6809,,0.36%,,,,,,,,
17.10.2013,5.7012,5.6461,5.7128,5.6391,,0.82%,,,,,,,,
16.10.2013,5.6547,5.6755,5.7153,5.6275,,-0.50%,,,,,,,,
15.10.2013,5.6832,5.6354,5.6949,5.6259,,0.69%,,,,,,,,
14.10.2013,5.6443,5.641,5.6761,5.6342,,-0.27%,,,,,,,,
11.10.2013,5.6594,5.6522,5.6827,5.6388,,-0.02%,,,,,,,,
10.10.2013,5.6606,5.6823,5.6976,5.6375,,-0.53%,,,,,,,,
09.10.2013,5.691,5.7163,5.7373,5.6703,,-0.60%,,,,,,,,
08.10.2013,5.7253,5.7105,5.75,5.6853,,0.10%,,,,,,,,
07.10.2013,5.7193,5.6726,5.7316,5.658,,0.64%,,,,,,,,
04.10.2013,5.6828,5.7303,5.7467,5.6668,,-0.97%,,,,,,,,
03.10.2013,5.7387,5.739,5.7623,5.7104,,-0.17%,,,,,,,,
02.10.2013,5.7482,5.7137,5.7607,5.6936,,0.44%,,,,,,,,
01.10.2013,5.7229,5.7008,5.758,5.6861,,0.29%,,,,,,,,
30.09.2013,5.7064,5.7403,5.7495,5.6855,,-0.64%,,,,,,,,
27.09.2013,5.7431,5.7192,5.7598,5.702,,0.27%,,,,,,,,
26.09.2013,5.7276,5.7101,5.7448,5.6834,,0.15%,,,,,,,,
25.09.2013,5.7188,5.6577,5.737,5.645,,1.02%,,,,,,,,
24.09.2013,5.661,5.6642,5.6722,5.6206,,-0.21%,,,,,,,,
23.09.2013,5.673,5.5966,5.6851,5.586,,0.90%,,,,,,,,
20.09.2013,5.6226,5.5983,5.6366,5.5851,,0.38%,,,,,,,,
19.09.2013,5.6014,5.6331,5.6445,5.5872,,-0.66%,,,,,,,,
18.09.2013,5.6387,5.6154,5.6546,5.6004,,0.25%,,,,,,,,
17.09.2013,5.6244,5.609,5.6497,5.6067,,0.12%,,,,,,,,
16.09.2013,5.6176,5.6215,5.6519,5.6069,,-0.18%,,,,,,,,
13.09.2013,5.628,5.6028,5.6419,5.5904,,0.30%,,,,,,,,
12.09.2013,5.6114,5.6288,5.6489,5.597,,-0.47%,,,,,,,,
11.09.2013,5.6379,5.628,5.6525,5.596,,0.03%,,,,,,,,
10.09.2013,5.6364,5.6555,5.6788,5.6222,,-0.40%,,,,,,,,
09.09.2013,5.659,5.6991,5.7105,5.6491,,-0.95%,,,,,,,,
06.09.2013,5.7132,5.6881,5.7255,5.6617,,0.30%,,,,,,,,
05.09.2013,5.6963,5.6912,5.7214,5.6721,,-0.06%,,,,,,,,
04.09.2013,5.6999,5.6727,5.7126,5.6416,,0.32%,,,,,,,,
03.09.2013,5.6816,5.6178,5.6973,5.6145,,0.99%,,,,,,,,
02.09.2013,5.6261,5.623,5.6488,5.5759,,-0.14%,,,,,,,,
30.08.2013,5.6341,5.5983,5.6345,5.5651,,0.49%,,,,,,,,
29.08.2013,5.6064,5.663,5.6957,5.5971,,-1.16%,,,,,,,,
28.08.2013,5.6721,5.6803,5.7142,5.6444,,-0.29%,,,,,,,,
27.08.2013,5.6886,5.6261,5.6949,5.6079,,0.96%,,,,,,,,
26.08.2013,5.6346,5.5972,5.6397,5.5786,,0.94%,,,,,,,,
23.08.2013,5.5821,5.5888,5.6263,5.5682,,-0.28%,,,,,,,,
22.08.2013,5.5975,5.5972,5.6145,5.5444,,-0.16%,,,,,,,,
21.08.2013,5.6063,5.5609,5.6161,5.5456,,0.66%,,,,,,,,
20.08.2013,5.5694,5.5922,5.6258,5.5494,,-0.47%,,,,,,,,
19.08.2013,5.5957,5.5579,5.602,5.5453,,0.29%,,,,,,,,
16.08.2013,5.5797,5.5606,5.5907,5.5438,,0.19%,,,,,,,,
15.08.2013,5.5692,5.5176,5.5896,5.5148,,0.78%,,,,,,,,
14.08.2013,5.5263,5.4824,5.5648,5.4728,,0.64%,,,,,,,,
13.08.2013,5.4909,5.4691,5.5175,5.4515,,0.25%,,,,,,,,
12.08.2013,5.4771,5.4707,5.5072,5.4568,,0.04%,,,,,,,,
09.08.2013,5.4748,5.4827,5.5015,5.4587,,-0.30%,,,,,,,,
08.08.2013,5.4913,5.4935,5.5169,5.4741,,-0.19%,,,,,,,,
07.08.2013,5.5018,5.4353,5.5174,5.4064,,1.08%,,,,,,,,
06.08.2013,5.4432,5.4457,5.4729,5.4328,,-0.20%,,,,,,,,
05.08.2013,5.454,5.3977,5.4797,5.3977,,0.08%,,,,,,,,
02.08.2013,5.4494,5.3797,5.4602,5.3712,,1.14%,,,,,,,,
01.08.2013,5.3881,5.4144,5.4322,5.3749,,-0.62%,,,,,,,,
31.07.2013,5.4219,5.4435,5.4599,5.3885,,-0.39%,,,,,,,,
30.07.2013,5.4431,5.4728,5.5049,5.43,,-0.70%,,,,,,,,
29.07.2013,5.4817,5.5113,5.5448,5.4592,,-0.70%,,,,,,,,
26.07.2013,5.5206,5.5021,5.5356,5.4866,,0.19%,,,,,,,,
25.07.2013,5.5103,5.476,5.5322,5.4717,,0.48%,,,,,,,,
24.07.2013,5.4839,5.4814,5.5218,5.4618,,-0.09%,,,,,,,,
23.07.2013,5.489,5.4745,5.504,5.4574,,0.10%,,,,,,,,
22.07.2013,5.4834,5.4499,5.4949,5.443,,0.54%,,,,,,,,
19.07.2013,5.4538,5.4446,5.4771,5.4272,,0.02%,,,,,,,,
18.07.2013,5.4526,5.4387,5.497,5.4193,,0.22%,,,,,,,,
17.07.2013,5.4408,5.3895,5.4548,5.3738,,0.80%,,,,,,,,
16.07.2013,5.3976,5.4008,5.4255,5.3617,,-0.20%,,,,,,,,
15.07.2013,5.4082,5.435,5.4539,5.3859,,-0.51%,,,,,,,,
12.07.2013,5.4359,5.4536,5.4806,5.4198,,-0.43%,,,,,,,,
11.07.2013,5.4594,5.4456,5.5145,5.4272,,0.12%,,,,,,,,
10.07.2013,5.4527,5.4291,5.4643,5.3985,,0.28%,,,,,,,,
09.07.2013,5.4374,5.4627,5.4935,5.4103,,-0.62%,,,,,,,,
08.07.2013,5.4715,5.4376,5.4893,5.4164,,0.61%,,,,,,,,
05.07.2013,5.4382,5.484,5.4998,5.4123,,-0.97%,,,,,,,,
04.07.2013,5.4912,5.5491,5.5634,5.4699,,-1.18%,,,,,,,,
03.07.2013,5.5565,5.5086,5.5816,5.5035,,0.72%,,,,,,,,
02.07.2013,5.5167,5.5236,5.5419,5.4929,,-0.27%,,,,,,,,
01.07.2013,5.5314,5.5251,5.5715,5.5117,,-0.04%,,,,,,,,
28.06.2013,5.5338,5.5166,5.5447,5.5038,,0.16%,,,,,,,,
27.06.2013,5.5248,5.5632,5.5944,5.5031,,-0.84%,,,,,,,,
26.06.2013,5.5717,5.555,5.5974,5.5387,,0.16%,,,,,,,,
25.06.2013,5.5627,5.5851,5.6096,5.5345,,-0.55%,,,,,,,,
24.06.2013,5.5934,5.6022,5.6372,5.5643,,-0.54%,,,,,,,,
21.06.2013,5.6239,5.6323,5.6471,5.5886,,-0.30%,,,,,,,,
20.06.2013,5.6408,5.5815,5.6549,5.5608,,0.91%,,,,,,,,
19.06.2013,5.5901,5.5975,5.6468,5.5678,,-0.29%,,,,,,,,
18.06.2013,5.6065,5.6484,5.6667,5.5824,,-0.88%,,,,,,,,
17.06.2013,5.6565,5.6438,5.6804,5.6277,,0.02%,,,,,,,,
14.06.2013,5.6552,5.663,5.6802,5.5963,,-0.29%,,,,,,,,
13.06.2013,5.6718,5.6723,5.6939,5.6326,,-0.15%,,,,,,,,
12.06.2013,5.6806,5.6725,5.709,5.6555,,-0.02%,,,,,,,,
11.06.2013,5.6819,5.656,5.7011,5.6401,,0.31%,,,,,,,,
10.06.2013,5.6641,5.611,5.6719,5.5922,,0.75%,,,,,,,,
07.06.2013,5.6218,5.6418,5.6645,5.5815,,-0.51%,,,,,,,,
06.06.2013,5.6509,5.6403,5.6814,5.5945,,0.04%,,,,,,,,
05.06.2013,5.6489,5.6137,5.657,5.5949,,0.59%,,,,,,,,
04.06.2013,5.6159,5.6059,5.6363,5.5988,,0.08%,,,,,,,,
03.06.2013,5.6113,5.5974,5.6498,5.593,,0.09%,,,,,,,,
31.05.2013,5.6065,5.5968,5.6336,5.5799,,0.01%,,,,,,,,
30.05.2013,5.6059,5.5868,5.6151,5.5619,,0.27%,,,,,,,,
29.05.2013,5.5907,5.5672,5.6001,5.547,,0.28%,,,,,,,,
28.05.2013,5.5753,5.6023,5.624,5.5599,,-0.63%,,,,,,,,
27.05.2013,5.6104,5.5811,5.617,5.5511,,0.28%,,,,,,,,
24.05.2013,5.5945,5.5845,5.6107,5.5638,,0.03%,,,,,,,,
23.05.2013,5.5931,5.5769,5.6021,5.5524,,0.25%,,,,,,,,
22.05.2013,5.579,5.5421,5.5898,5.5096,,0.56%,,,,,,,,
21.05.2013,5.5478,5.5827,5.6033,5.5361,,-0.77%,,,,,,,,
20.05.2013,5.5907,5.5502,5.6064,5.5383,,0.46%,,,,,,,,
17.05.2013,5.5653,5.5485,5.5915,5.5356,,0.15%,,,,,,,,
16.05.2013,5.557,5.563,5.5828,5.5267,,-0.25%,,,,,,,,
15.05.2013,5.5709,5.5322,5.6025,5.5272,,0.54%,,,,,,,,
14.05.2013,5.5411,5.5262,5.5807,5.5174,,0.12%,,,,,,,,
13.05.2013,5.5344,5.4784,5.5545,5.4622,,0.84%,,,,,,,,
10.05.2013,5.4884,5.4874,5.5083,5.451,,-0.08%,,,,,,,,
09.05.2013,5.4926,5.5135,5.5532,5.4722,,-0.52%,,,,,,,,
08.05.2013,5.5213,5.5202,5.5434,5.4976,,-0.04%,,,,,,,,
07.05.2013,5.5237,5.5331,5.5582,5.5002,,-0.32%,,,,,,,,
06.05.2013,5.5412,5.5312,5.5861,5.5238,,-0.02%,,,,,,,,
03.05.2013,5.5423,5.5321,5.5609,5.5013,,0.03%,,,,,,,,
02.05.2013,5.5408,5.5536,5.5827,5.5189,,-0.39%,,,,,,,,
01.05.2013,5.5625,5.5623,5.5984,5.5522,,-0.14%,,,,,,,,
30.04.2013,5.5705,5.5521,5.5908,5.5325,,0.18%,,,,,,,,
29.04.2013,5.5606,5.5832,5.6029,5.5337,,-0.30%,,,,,,,,
26.04.2013,5.5774,5.5576,5.5953,5.547,,0.20%,,,,,,,,
25.04.2013,5.5663,5.5078,5.5909,5.4992,,0.90%,,,,,,,,
24.04.2013,5.5165,5.5097,5.5405,5.4951,,-0.02%,,,,,,,,
23.04.2013,5.5177,5.5407,5.5515,5.4982,,-0.57%,,,,,,,,
22.04.2013,5.5491,5.5246,5.5503,5.5009,,0.32%,,,,,,,,
19.04.2013,5.5313,5.5441,5.5838,5.5174,,-0.36%,,,,,,,,
18.04.2013,5.5511,5.533,5.5664,5.5143,,0.27%,,,,,,,,
17.04.2013,5.5361,5.5469,5.5634,5.5111,,-0.33%,,,,,,,,
16.04.2013,5.5545,5.5606,5.5813,5.524,,-0.27%,,,,,,,,
15.04.2013,5.5694,5.549,5.5837,5.5277,,0.22%,,,,,,,,
12.04.2013,5.5571,5.5684,5.5898,5.5485,,-0.35%,,,,,,,,
11.04.2013,5.5766,5.5731,5.601,5.5619,,-0.06%,,,,,,,,
10.04.2013,5.5799,5.5513,5.5927,5.5439,,0.38%,,,,,,,,
09.04.2013,5.5588,5.5279,5.5723,5.5018,,0.46%,,,,,,,,
08.04.2013,5.5335,5.546,5.5962,5.4861,,-0.34%,,,,,,,,
05.04.2013,5.5525,5.5226,5.577,5.5039,,0.41%,,,,,,,,
04.04.2013,5.5297,5.4729,5.5353,5.4504,,0.92%,,,,,,,,
03.04.2013,5.4794,5.4512,5.4999,5.4352,,0.38%,,,,,,,,
02.04.2013,5.4588,5.5308,5.5589,5.4435,,-1.49%,,,,,,,,
01.04.2013,5.5414,5.5332,5.5573,5.5162,,-0.06%,,,,,,,,
29.03.2013,5.5447,5.5177,5.5495,5.5095,,0.29%,,,,,,,,
28.03.2013,5.5284,5.508,5.5413,5.4961,,0.27%,,,,,,,,
27.03.2013,5.5135,5.4887,5.5263,5.478,,0.31%,,,,,,,,
26.03.2013,5.4964,5.5046,5.5274,5.4732,,-0.29%,,,,,,,,
25.03.2013,5.5123,5.5607,5.5787,5.4865,,-0.99%,,,,,,,,
22.03.2013,5.5672,5.5539,5.5876,5.5311,,0.09%,,,,,,,,
21.03.2013,5.5622,5.5458,5.6048,5.5351,,0.19%,,,,,,,,
20.03.2013,5.5518,5.5634,5.5875,5.5265,,-0.35%,,,,,,,,
19.03.2013,5.5713,5.5614,5.5899,5.5396,,0.06%,,,,,,,,
18.03.2013,5.5677,5.5709,5.6017,5.5498,,0.01%,,,,,,,,
15.03.2013,5.5672,5.557,5.5899,5.5407,,-0.06%,,,,,,,,
14.03.2013,5.5705,5.5065,5.588,5.505,,1.00%,,,,,,,,
13.03.2013,5.5153,5.4782,5.534,5.471,,0.48%,,,,,,,,
12.03.2013,5.489,5.479,5.4946,5.4468,,0.05%,,,,,,,,
11.03.2013,5.4862,5.4813,5.5151,5.4725,,-0.18%,,,,,,,,
08.03.2013,5.496,5.5598,5.5711,5.4777,,-1.20%,,,,,,,,
07.03.2013,5.563,5.6083,5.6252,5.5516,,-0.91%,,,,,,,,
06.03.2013,5.6141,5.6378,5.6604,5.5919,,-0.51%,,,,,,,,
05.03.2013,5.6427,5.6407,5.6744,5.6273,,-0.05%,,,,,,,,
04.03.2013,5.6454,5.6037,5.656,5.5882,,0.94%,,,,,,,,
01.03.2013,5.5926,5.627,5.661,5.5792,,-0.68%,,,,,,,,
28.02.2013,5.6309,5.6166,5.6503,5.6042,,0.10%,,,,,,,,
27.02.2013,5.6255,5.6341,5.6616,5.6011,,-0.34%,,,,,,,,
26.02.2013,5.6445,5.6447,5.6893,5.6331,,-0.28%,,,,,,,,
25.02.2013,5.6604,5.5622,5.6662,5.5611,,0.12%,,,,,,,,
22.02.2013,5.6534,5.6303,5.688,5.6251,,0.25%,,,,,,,,
21.02.2013,5.6391,5.5891,5.6432,5.5553,,0.78%,,,,,,,,
20.02.2013,5.5954,5.6633,5.6718,5.558,,-1.21%,,,,,,,,
19.02.2013,5.6638,5.698,5.7262,5.65,,-0.68%,,,,,,,,
18.02.2013,5.7024,5.7091,5.7202,5.6762,,-0.44%,,,,,,,,
15.02.2013,5.7277,5.6986,5.7393,5.6876,,0.38%,,,,,,,,
14.02.2013,5.7058,5.7141,5.7286,5.6861,,-0.28%,,,,,,,,
13.02.2013,5.7219,5.7741,5.7943,5.7003,,-0.98%,,,,,,,,
12.02.2013,5.7786,5.7759,5.8034,5.7436,,-0.12%,,,,,,,,
11.02.2013,5.7858,5.8273,5.8482,5.7722,,-0.78%,,,,,,,,
08.02.2013,5.8312,5.7999,5.8544,5.7918,,0.42%,,,,,,,,
07.02.2013,5.8067,5.7667,5.8213,5.7573,,0.53%,,,,,,,,
06.02.2013,5.7758,5.7616,5.801,5.754,,0.16%,,,,,,,,
05.02.2013,5.7668,5.8175,5.8373,5.7564,,-0.90%,,,,,,,,
04.02.2013,5.8189,5.7624,5.8352,5.7559,,0.88%,,,,,,,,
01.02.2013,5.7683,5.8732,5.9013,5.758,,-1.94%,,,,,,,,
31.01.2013,5.8826,5.8899,5.9222,5.8657,,-0.18%,,,,,,,,
30.01.2013,5.8934,5.8676,5.9045,5.8459,,0.32%,,,,,,,,
29.01.2013,5.8747,5.8402,5.8945,5.836,,0.53%,,,,,,,,
28.01.2013,5.8436,5.8524,5.8936,5.8302,,-0.47%,,,,,,,,
25.01.2013,5.8714,5.8512,5.8871,5.8406,,0.26%,,,,,,,,
24.01.2013,5.856,5.8952,5.9131,5.8403,,-0.76%,,,,,,,,
23.01.2013,5.901,5.9024,5.9262,5.8807,,-0.13%,,,,,,,,
22.01.2013,5.9085,5.9038,5.9499,5.8872,,-0.04%,,,,,,,,
21.01.2013,5.9106,5.8834,5.962,5.8834,,-0.13%,,,,,,,,
18.01.2013,5.918,5.9433,5.9574,5.9021,,-0.56%,,,,,,,,
17.01.2013,5.9512,5.9594,5.9774,5.9244,,-0.17%,,,,,,,,
16.01.2013,5.9612,5.9837,6.0058,5.9397,,-0.42%,,,,,,,,
15.01.2013,5.9864,5.981,6.025,5.9649,,-0.03%,,,,,,,,
14.01.2013,5.988,6.0216,6.0344,5.9649,,-0.67%,,,,,,,,
11.01.2013,6.0283,6.0565,6.0688,6.0032,,-0.45%,,,,,,,,
10.01.2013,6.0553,6.0503,6.0935,6.0271,,-0.04%,,,,,,,,
09.01.2013,6.058,6.0484,6.0877,6.0307,,-0.02%,,,,,,,,
08.01.2013,6.0593,6.0762,6.0852,6.031,,-0.28%,,,,,,,,
07.01.2013,6.0762,6.0608,6.1029,6.0289,,0.06%,,,,,,,,
04.01.2013,6.0726,6.0568,6.0781,6.0262,,0.26%,,,,,,,,
03.01.2013,6.0571,6.0399,6.0824,6.0203,,0.12%,,,,,,,,
02.01.2013,6.0497,6.043,6.1086,6.0226,,-0.11%,,,,,,,,
01.01.2013,6.0563,6.0574,6.0964,6.0426,,-0.04%,,,,,,,,
31.12.2012,6.0588,6.0268,6.084,6.0067,,0.30%,,,,,,,,
28.12.2012,6.0404,5.9912,6.0436,5.9788,,0.68%,,,,,,,,
27.12.2012,5.9996,6.0185,6.0413,5.9846,,-0.45%,,,,,,,,
26.12.2012,6.027,6.0334,6.0699,5.9955,,-0.26%,,,,,,,,
25.12.2012,6.043,6.0314,6.0622,5.9494,,0.01%,,,,,,,,
24.12.2012,6.0421,6.0573,6.0869,6.0199,,-0.35%,,,,,,,,
21.12.2012,6.0634,6.094,6.1059,6.0421,,-0.52%,,,,,,,,
20.12.2012,6.0949,6.0891,6.1214,6.077,,-0.08%,,,,,,,,
19.12.2012,6.0996,6.0964,6.1334,6.0814,,-0.12%,,,,,,,,
18.12.2012,6.107,6.1158,6.135,6.0741,,-0.26%,,,,,,,,
17.12.2012,6.1227,6.1269,6.1612,6.101,,-0.04%,,,,,,,,
14.12.2012,6.1253,6.0928,6.1349,6.0871,,0.31%,,,,,,,,
13.12.2012,6.1066,6.089,6.1257,6.0634,,0.18%,,,,,,,,
12.12.2012,6.0956,6.1141,6.1346,6.0749,,-0.38%,,,,,,,,
11.12.2012,6.1188,6.1446,6.1581,6.1013,,-0.52%,,,,,,,,
10.12.2012,6.1506,6.1488,6.1692,6.1207,,0.12%,,,,,,,,
07.12.2012,6.1434,6.1397,6.1706,6.1199,,-0.08%,,,,,,,,
06.12.2012,6.1481,6.1168,6.1656,6.1048,,0.49%,,,,,,,,
05.12.2012,6.1181,6.1266,6.1434,6.1003,,-0.23%,,,,,,,,
04.12.2012,6.1322,6.1499,6.1775,6.1132,,-0.39%,,,,,,,,
03.12.2012,6.1562,6.1039,6.1728,6.0949,,0.71%,,,,,,,,
30.11.2012,6.1129,6.1194,6.1376,6.0846,,-0.26%,,,,,,,,
29.11.2012,6.1289,6.1471,6.1647,6.1084,,-0.43%,,,,,,,,
28.11.2012,6.1553,6.1805,6.2055,6.1335,,-0.47%,,,,,,,,
27.11.2012,6.1846,6.1633,6.2037,6.1522,,0.21%,,,,,,,,
26.11.2012,6.1719,6.1778,6.2059,6.1483,,-0.25%,,,,,,,,
23.11.2012,6.1872,6.172,6.2094,6.152,,0.11%,,,,,,,,
22.11.2012,6.1804,6.2039,6.2228,6.152,,-0.51%,,,,,,,,
21.11.2012,6.2123,6.2071,6.2485,6.1931,,-0.09%,,,,,,,,
20.11.2012,6.2176,6.2293,6.2649,6.187,,-0.30%,,,,,,,,
19.11.2012,6.2365,6.2904,6.3055,6.2115,,-1.05%,,,,,,,,
16.11.2012,6.3026,6.3013,6.3186,6.2585,,-0.02%,,,,,,,,
15.11.2012,6.3041,6.2743,6.3151,6.237,,0.25%,,,,,,,,
14.11.2012,6.2882,6.2194,6.307,6.2001,,0.92%,,,,,,,,
13.11.2012,6.231,6.2445,6.2617,6.2183,,-0.37%,,,,,,,,
12.11.2012,6.2542,6.205,6.2623,6.2,,0.50%,,,,,,,,
09.11.2012,6.2231,6.2252,6.2406,6.1978,,-0.06%,,,,,,,,
08.11.2012,6.227,6.2289,6.2498,6.2059,,-0.16%,,,,,,,,
07.11.2012,6.2369,6.221,6.2466,6.1806,,0.11%,,,,,,,,
06.11.2012,6.2302,6.2339,6.2654,6.202,,-0.16%,,,,,,,,
05.11.2012,6.2399,6.2568,6.2695,6.2143,,-0.02%,,,,,,,,
02.11.2012,6.2413,6.2397,6.2656,6.2155,,-0.14%,,,,,,,,
01.11.2012,6.2502,6.2562,6.2854,6.2361,,-0.22%,,,,,,,,
31.10.2012,6.2641,6.2449,6.2803,6.2247,,0.20%,,,,,,,,
30.10.2012,6.2516,6.2573,6.2819,6.2307,,-0.28%,,,,,,,,
29.10.2012,6.2691,6.2232,6.2811,6.2016,,0.51%,,,,,,,,
26.10.2012,6.237,6.228,6.2607,6.2096,,0.02%,,,,,,,,
25.10.2012,6.2359,6.1907,6.2525,6.1809,,0.59%,,,,,,,,
24.10.2012,6.1993,6.1343,6.2092,6.1226,,0.96%,,,,,,,,
23.10.2012,6.1402,6.0979,6.1466,6.0914,,0.49%,,,,,,,,
22.10.2012,6.1103,6.132,6.1486,6.0963,,-0.21%,,,,,,,,
19.10.2012,6.1229,6.1229,6.1555,6.1058,,-0.09%,,,,,,,,
18.10.2012,6.1285,6.13,6.1707,6.1125,,-0.21%,,,,,,,,
17.10.2012,6.1417,6.1398,6.1535,6.0928,,-0.04%,,,,,,,,
16.10.2012,6.1441,6.1608,6.1741,6.1153,,-0.31%,,,,,,,,
15.10.2012,6.1629,6.1557,6.1743,6.1106,,0.12%,,,,,,,,
